price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,zipcode
797419,3,2.8,4027,16948,3.0,98106
1129924,6,3.7,3846,4858,1.5,98101
1294380,5,3.6,3518,7917,2.5,98109
1886185,3,1.4,1704,3169,2.0,98101
185832,5,4.4,4376,8724,3.0,98105
1393499,6,3.7,2751,5111,2.5,98101
333780,4,4.1,1473,3207,2.5,98104
1704753,6,2.8,4922,14596,2.0,98105
1152127,5,1.8,4744,16215,1.0,98101
454772,3,2.3,1800,3428,3.0,98101
1765499,1,4.6,4508,15148,2.0,98107
621107,5,4.8,534,16644,2.0,98106
1434490,2,2.9,500,5956,1.5,98102
1058559,1,2.2,3015,12753,2.0,98106
470182,5,3.9,3150,2458,2.0,98104
1311357,2,4.1,2440,18451,3.0,98109
1551681,6,4.3,1520,18045,2.0,98106
732347,1,1.1,591,17458,2.0,98107
1963722,5,1.0,4391,16367,1.0,98105
1072378,4,2.4,2646,18844,2.5,98108
763708,6,1.6,4593,12714,3.0,98106
598884,2,4.2,3057,3842,1.0,98108
900538,4,3.1,2088,18030,3.0,98101
1075014,3,4.3,2376,6578,2.5,98103
1037471,6,1.7,4163,9920,2.0,98107
109182,6,3.5,4395,4378,2.0,98108
399307,5,3.3,3914,7420,1.5,98104
351454,5,2.4,1461,15328,2.5,98106
1416808,2,3.1,4841,12482,2.0,98104
1751667,6,3.4,3348,5786,3.0,98102
1238554,5,4.6,4043,4700,3.0,98102
873346,3,1.2,4874,19829,1.5,98101
946782,5,4.3,3321,16830,2.0,98101
1668243,6,4.9,1352,2921,3.0,98105
1570404,1,3.9,4081,5057,2.5,98102
820188,4,3.9,2989,16769,1.5,98105
308517,6,1.9,4331,3331,2.0,98108
1005154,3,3.1,4032,7021,2.0,98108
1538673,6,3.8,2812,13271,1.5,98104
1407133,3,3.4,2992,6778,1.0,98104
187084,6,2.5,2770,5574,3.0,98103
755475,4,4.8,768,12214,3.0,98106
1892159,4,3.1,3198,16230,1.5,98108
632004,3,4.9,3902,17248,2.0,98106
930179,6,3.3,4577,15160,1.0,98109
798013,4,4.2,932,1978,2.5,98104
741738,2,4.0,1302,17927,2.0,98102
1796588,6,3.6,1803,9393,3.0,98103
1302078,4,1.1,3428,17295,1.5,98108
194539,1,1.3,1242,12972,1.0,98105
474226,1,3.3,1182,7860,3.0,98106
1620439,2,4.6,3558,4956,3.0,98103
1220575,4,3.4,2349,15087,2.0,98101
1213369,1,1.9,1801,6513,1.5,98108
1555949,6,2.3,2295,16323,1.0,98105
1468897,5,3.5,1395,18988,2.0,98103
62289,4,3.4,980,5977,2.5,98103
750336,2,4.8,4537,4777,3.0,98104
748956,4,3.1,790,3163,2.0,98102
1854377,3,2.4,3194,2140,3.0,98106
1355944,3,3.1,4310,10040,2.0,98109
136365,1,4.1,2474,6551,1.5,98102
804950,3,3.2,4514,9224,1.0,98104
1999022,2,2.3,689,2988,1.5,98109
225211,1,2.4,876,7747,3.0,98103
1278361,2,4.0,758,18842,3.0,98108
1171164,6,1.3,1326,19111,2.0,98106
113646,2,2.1,2919,7993,2.0,98102
315798,3,1.6,2330,18489,2.0,98108
1580814,6,4.8,3516,8274,3.0,98103
1903751,3,1.4,2652,4145,1.0,98101
1933376,2,4.0,1949,7025,2.5,98101
1843961,3,3.5,3424,6475,2.5,98106
779532,3,3.5,3832,19632,2.5,98106
973945,3,4.1,3617,10577,2.5,98109
1218311,4,2.6,4097,10234,1.5,98109
205683,6,2.6,2814,10035,1.0,98105
956323,6,2.2,2057,18542,2.5,98101
682259,6,3.4,2216,15590,1.0,98104
586437,2,4.7,3967,2357,1.0,98104
1460822,5,4.7,1672,7688,2.5,98106
1419909,2,3.8,2827,13293,1.5,98101
1861840,6,4.6,3411,7365,2.0,98103
1956039,1,4.9,2007,12531,2.0,98101
616956,3,4.2,2464,14169,1.5,98103
1505465,3,2.6,3635,11954,3.0,98104
1044170,5,2.9,4229,4203,2.5,98108
662492,1,4.7,1404,7092,3.0,98107
261830,4,3.7,3699,4840,1.0,98104
1295077,2,4.3,2841,12572,2.0,98106
1515461,4,1.5,3898,19780,3.0,98109
215140,1,1.8,3351,4230,1.0,98103
1842725,5,2.4,1645,14958,1.0,98108
1239083,1,1.8,4094,2596,1.5,98107
275160,5,4.6,883,4342,1.0,98103
1281897,4,1.9,2486,5713,3.0,98103
611672,4,3.2,2830,11043,1.0,98103
571998,1,1.3,3311,17782,2.5,98101
656217,1,1.6,1466,3388,1.5,98108
1699017,3,2.0,1118,5102,2.5,98106
1857992,5,4.9,1519,5664,3.0,98103
125388,3,4.2,2453,18110,1.0,98101
605689,2,3.7,4544,19751,3.0,98109
568727,2,4.7,705,1536,1.0,98101
1825767,1,4.8,4292,6575,1.0,98102
1742367,4,2.8,1138,5578,1.0,98103
282601,2,2.3,4117,10301,1.5,98107
1226410,2,2.3,563,15838,3.0,98101
1132660,3,1.1,3588,7906,1.5,98102
1350035,3,2.1,4332,6156,1.0,98102
1733505,2,2.4,3676,9477,1.5,98101
155111,1,1.1,4428,17890,1.5,98101
1547618,3,4.5,4191,18009,2.0,98107
479667,2,4.4,4305,9088,1.5,98109
1761163,4,2.0,4823,2211,3.0,98108
212982,3,4.2,4523,7043,2.5,98109
348185,2,4.2,894,1535,3.0,98109
1973928,5,2.3,1736,10927,3.0,98104
1426401,3,3.8,3280,9849,2.5,98101
284386,5,2.2,2359,19755,1.5,98101
1442291,3,1.3,1520,9247,2.5,98103
1295129,3,3.0,3972,11790,2.5,98103
511792,6,2.8,3269,9465,3.0,98103
551174,6,1.6,832,2120,3.0,98101
834625,5,3.0,4925,7801,2.0,98105
701844,1,4.8,3457,6217,1.0,98102
245246,2,3.9,1788,14522,1.5,98102
1649024,1,4.0,2718,2577,2.5,98105
296242,1,4.0,2548,11516,3.0,98108
561083,6,4.0,1375,8110,3.0,98103
67633,2,1.1,3408,14755,1.5,98101
1062384,6,4.7,2788,12139,2.0,98101
1902022,6,4.3,4356,4201,3.0,98103
916964,6,2.1,4552,15910,2.5,98107
99104,4,3.2,2688,9301,1.5,98108
1009125,1,3.5,3904,8345,2.5,98106
913663,1,1.5,4986,8561,1.0,98107
1166964,1,2.0,1578,10878,3.0,98101
1638878,4,1.1,1855,17932,1.5,98105
1191154,3,4.5,769,10799,3.0,98107
739115,5,1.1,4957,11377,1.0,98104
614678,5,2.3,4740,4360,1.5,98104
1384431,4,1.3,1088,11768,2.5,98109
1190234,1,4.1,1652,10074,2.5,98103
107993,5,4.7,874,15577,1.0,98102
255768,4,3.3,2146,7685,3.0,98108
1256861,6,1.6,3572,2600,1.5,98107
821148,2,3.2,3938,11320,2.5,98105
1072460,5,4.1,3085,5108,2.5,98103
1549576,2,3.9,2151,15008,3.0,98103
843853,1,4.0,3605,1443,1.0,98102
792296,5,2.1,4913,16699,1.0,98105
592015,4,1.3,4315,3438,1.0,98108
948850,3,1.6,3110,13244,2.5,98101
1627222,5,4.8,3782,16897,2.5,98101
1425828,5,3.5,2250,14940,2.5,98109
307681,5,3.9,3100,15645,2.5,98101
144018,5,4.6,4906,14868,2.5,98106
1485177,4,4.4,3471,17871,2.5,98103
1392630,4,1.9,4689,1367,2.0,98109
1749752,3,1.2,4784,12961,1.5,98106
279104,4,4.7,2241,2192,1.0,98108
892186,4,4.9,4085,2242,1.5,98109
243510,1,3.3,2014,2614,3.0,98106
1208423,1,4.6,4324,6331,1.0,98104
1543293,2,1.9,4341,1237,1.0,98107
504162,3,1.4,4689,18724,2.5,98104
874899,1,3.0,2861,7775,2.5,98102
985129,3,4.2,2466,7154,3.0,98103
1394613,3,3.6,4144,15538,1.5,98103
1174905,5,3.5,859,5611,1.5,98109
1129583,6,1.1,1481,10048,1.5,98103
1058806,6,2.3,2309,4811,3.0,98105
744892,6,4.8,4993,7574,2.0,98107
1414973,3,1.5,893,18118,1.5,98106
1110899,5,3.9,1879,16917,1.0,98107
947767,2,4.0,547,15895,1.0,98101
1210932,2,3.9,1955,12200,2.5,98106
685232,6,5.0,3248,19179,2.5,98105
254451,2,2.6,2600,2960,1.5,98102
1377176,5,3.7,2788,1661,1.5,98107
605655,6,1.8,3630,13658,2.5,98104
1153200,5,2.6,1709,17839,1.0,98108
453322,2,3.0,1664,1024,3.0,98107
1333141,6,1.9,2522,2017,3.0,98103
118008,5,4.6,1580,10603,3.0,98109
427539,4,3.9,4039,12244,1.5,98105
166492,4,2.1,2203,9500,3.0,98103
122240,5,1.5,3911,11418,2.0,98104
1425035,5,2.2,2037,19637,1.5,98108
1036753,1,3.5,2729,1004,2.0,98101
775947,1,4.3,1825,9506,1.5,98106
322900,3,3.0,682,1916,1.5,98108
511227,6,1.4,4527,19070,3.0,98107
1397098,3,2.0,2033,19000,1.5,98108
185327,3,2.4,3985,15466,2.0,98101
699991,2,3.5,655,3353,1.0,98103
892981,4,2.0,2644,13175,2.0,98105
215575,2,1.9,1892,7952,2.5,98102
1958802,6,2.1,1357,5617,1.5,98105
1093445,5,3.4,4777,4189,2.0,98108
1598075,1,3.0,4507,14754,3.0,98103
543948,6,4.4,3479,8760,2.5,98105
1405833,5,3.8,4167,14485,1.0,98101
1696933,6,3.7,4903,10611,2.0,98106
279189,5,1.6,2199,9421,2.0,98109
448465,1,1.2,4116,7300,2.0,98101
301051,5,3.0,2600,1333,2.5,98101
986705,3,1.3,2763,16079,3.0,98107
699829,6,2.5,1213,8120,2.5,98108
763936,1,1.1,2585,9490,3.0,98102
1610354,5,1.7,1951,17011,3.0,98103
830641,3,1.4,1897,19444,1.0,98108
321830,3,4.2,924,13988,1.5,98106
1604205,4,2.4,1528,17766,1.5,98106
365507,3,1.3,1190,11642,2.0,98106
409687,2,2.1,4510,19039,1.5,98105
1754597,1,3.7,4079,15791,2.0,98104
1274491,1,4.0,3327,13967,2.5,98103
1718537,1,1.5,4024,9459,1.5,98108
504179,5,4.1,699,18058,1.0,98103
1080596,6,2.5,1275,13627,1.0,98108
92828,5,3.7,725,18434,1.0,98101
885036,2,3.7,2565,7036,2.5,98109
322670,6,4.2,2278,15194,2.0,98102
1953918,3,3.8,1128,11803,2.5,98102
1124168,5,1.2,2557,7956,2.5,98102
341126,6,3.1,540,3848,2.5,98105
836639,3,1.7,2591,17163,3.0,98102
1330617,6,4.9,2744,2040,2.5,98103
1449453,3,2.0,798,13915,1.5,98105
804296,6,2.7,4804,13180,2.0,98109
174982,5,1.8,958,16408,1.0,98109
1355487,5,1.5,1378,10276,3.0,98107
1167195,2,3.4,2310,12577,2.0,98108
1783264,4,3.0,1288,12851,2.0,98101
358623,1,2.5,4395,19577,2.5,98102
1600219,5,1.3,882,2029,1.0,98102
1249751,5,3.9,1950,12468,2.0,98107
220963,3,1.0,3915,8512,1.5,98105
1240402,4,2.8,3095,5527,1.0,98105
1853919,5,3.5,4089,7487,1.5,98106
917869,6,2.7,829,14066,3.0,98106
1197116,4,1.5,3554,2440,2.0,98103
909414,1,4.1,3035,13820,3.0,98105
1725611,6,2.3,1519,11239,1.5,98103
236994,3,1.5,4008,9678,3.0,98103
360375,2,3.2,4321,11416,1.5,98104
79301,6,1.1,2327,2771,2.5,98105
1321300,1,2.3,4611,8027,2.5,98108
1612579,6,4.0,1119,7611,3.0,98106
1094327,4,4.7,1188,12784,1.5,98107
243783,4,3.4,2612,10179,2.0,98101
1795259,1,1.9,1319,6925,1.0,98101
68752,4,1.9,2751,4460,3.0,98104
1065416,6,3.4,2801,5959,2.0,98108
787565,2,2.6,4143,5276,1.5,98102
1983460,6,1.7,3160,11275,1.5,98109
718755,2,4.1,2742,9723,3.0,98105
267029,4,1.8,2798,13082,2.0,98108
957669,6,2.3,4054,2234,3.0,98104
1154849,4,1.2,1454,13757,2.5,98106
1357079,2,3.8,4441,10999,1.5,98101
1714742,4,2.1,4870,11398,2.5,98106
1889903,5,1.9,1747,7495,3.0,98107
1218544,3,2.2,1773,1873,1.5,98103
427844,6,4.5,512,4118,3.0,98105
1699423,5,3.1,2739,18943,1.0,98108
60699,4,1.6,1197,9301,2.0,98109
1294709,4,4.1,2566,5582,1.5,98106
584003,3,1.8,2886,15439,1.5,98102
1117745,4,2.6,2573,6676,2.5,98105
568652,3,3.3,3577,8195,1.0,98109
168413,6,3.3,3712,16101,2.5,98103
1742128,2,1.3,4313,6039,2.0,98106
1366502,3,4.3,1550,4586,3.0,98106
1842113,3,2.9,2652,3859,1.0,98102
1621564,5,5.0,4427,2277,2.5,98103
1223057,4,3.9,3331,12503,3.0,98109
265400,6,5.0,2850,12398,2.0,98109
1082532,2,2.8,3648,10693,2.0,98109
609873,1,1.6,3589,9617,1.0,98102
1915690,3,3.9,4141,11593,1.0,98103
1277512,1,4.1,3189,13654,1.5,98109
442136,4,4.4,673,8736,2.0,98108
1969424,3,2.2,1924,19516,1.5,98104
1546906,1,3.0,4403,14502,3.0,98107
439954,5,4.4,948,6027,1.0,98105
88067,1,4.5,1950,8079,1.5,98102
1796621,5,1.1,4673,16858,2.0,98107
1876198,2,3.7,2986,3068,3.0,98108
68073,4,3.4,1281,13943,1.0,98104
86035,6,1.3,4068,19093,2.0,98108
1294625,1,4.7,671,13779,2.5,98107
283782,3,2.8,4269,2160,3.0,98103
664661,4,3.7,2908,17406,3.0,98103
1968370,1,4.5,2783,12301,2.5,98103
664805,3,1.5,932,4233,1.0,98103
1688314,3,4.4,3285,8577,2.0,98107
1633246,6,3.9,2359,19335,3.0,98105
776331,6,4.4,1850,8725,1.5,98104
1556404,3,3.0,4419,8269,1.0,98108
1844291,6,1.1,3174,15134,1.0,98109
111929,3,3.7,1048,8048,2.0,98103
807771,1,2.5,4074,8654,2.5,98106
1851454,2,2.6,4138,6426,3.0,98104
935296,6,2.8,666,4128,3.0,98105
717689,5,3.0,4012,11156,1.5,98107
830965,5,3.6,4260,3725,1.5,98104
337313,5,3.9,2900,6259,1.5,98108
137468,2,4.1,3670,11356,1.5,98103
1133170,3,3.7,2147,17335,2.0,98107
241703,3,4.2,3689,19699,2.0,98103
1143609,4,1.5,4245,9627,1.5,98102
1685997,5,4.3,4948,7909,1.5,98108
1040669,5,2.5,3121,2074,1.5,98102
1172437,3,3.1,3901,18365,3.0,98109
757650,5,2.7,1042,11559,2.0,98105
343894,3,2.9,1839,6724,1.0,98104
1663325,3,2.1,4084,18745,2.0,98109
1565592,6,1.7,1067,18128,2.0,98108
1176798,3,1.4,4038,7167,3.0,98102
686308,1,2.8,3245,4353,3.0,98105
1909234,1,1.5,4174,14347,1.5,98101
843153,1,2.0,2440,5970,2.5,98102
594897,1,1.5,2260,14111,2.0,98105
1753377,2,1.4,2729,5815,2.5,98103
1302557,4,4.5,4445,12763,1.0,98101
154211,4,3.7,3201,13232,1.5,98107
1284897,3,4.7,1528,16856,2.0,98107
1540687,5,3.6,4980,10645,3.0,98103
537689,1,4.4,4203,11834,3.0,98107
973160,4,3.2,1241,16225,2.5,98105
910952,4,2.9,2275,10957,3.0,98108
1555532,1,3.1,2734,5363,2.5,98102
900741,2,2.3,2113,5812,1.5,98107
1128560,2,3.6,4036,17830,2.5,98103
1741811,4,4.6,1057,17500,2.0,98104
1827758,2,4.1,4710,16765,3.0,98101
1104477,6,2.8,1867,3313,3.0,98107
212624,1,4.8,1357,3028,2.0,98108
1320893,4,4.9,3521,16139,1.0,98102
1391775,1,3.0,4834,3039,1.5,98105
743045,2,4.5,2310,4644,2.5,98105
1041469,1,1.0,2856,1586,1.5,98108
195788,2,1.3,4565,8184,2.0,98103
688387,2,1.1,4657,7155,1.5,98102
585426,1,4.1,3939,3632,1.0,98102
740658,2,1.3,4006,19514,1.5,98101
1018616,6,1.1,4887,8826,2.5,98107
73429,3,1.6,1246,5478,2.0,98106
1673064,1,2.2,740,8754,1.0,98103
1300956,3,2.9,1652,1983,1.0,98109
1540036,1,1.3,1452,17896,1.0,98105
822577,2,3.0,4439,10780,3.0,98109
1343703,2,2.0,3074,12772,1.5,98101
937700,4,2.1,3800,5586,2.5,98103
1859377,6,4.3,3715,13553,3.0,98108
1115923,4,4.9,675,8626,2.5,98103
1770856,3,2.9,1576,4079,2.5,98108
606110,2,2.3,834,3192,2.5,98101
1014163,4,4.7,3811,19117,2.5,98104
1662972,2,3.0,2230,8302,1.5,98109
965387,1,3.9,4353,13924,1.5,98107
1580891,4,2.7,2224,18828,2.5,98105
57967,3,1.8,1302,19499,2.5,98101
1995727,4,3.6,1411,16935,1.0,98109
1634735,2,3.7,4666,3822,3.0,98106
275371,5,2.8,3478,15735,1.5,98106
1307100,5,2.1,4004,17344,1.0,98109
1828206,6,4.3,3567,2379,2.0,98108
1263261,2,2.1,835,2762,1.0,98109
602467,1,3.6,4380,16523,3.0,98102
301537,4,2.5,4832,10076,2.0,98103
1806124,5,2.9,2515,6386,2.5,98105
891531,1,1.8,4159,16744,1.0,98105
1658126,2,3.6,898,17920,3.0,98106
914645,1,1.9,3158,2639,1.0,98102
1478127,2,2.9,3894,11809,3.0,98108
985772,6,2.3,4597,19455,1.0,98101
521082,4,4.9,3756,4655,3.0,98107
1971277,1,4.9,515,12635,2.5,98106
110545,4,4.0,4874,6293,3.0,98109
1333131,1,4.9,2076,19449,1.5,98107
273894,2,1.5,3434,14374,1.0,98108
777506,2,5.0,877,15163,2.0,98102
1039470,1,1.4,1879,17030,2.0,98104
1400642,6,2.7,3813,17857,2.0,98109
1665777,2,2.0,1253,6626,3.0,98107
1457753,3,4.8,1807,5005,2.0,98102
1465512,3,3.5,2158,19427,3.0,98101
300497,4,3.4,553,8918,2.0,98103
1023181,3,5.0,2560,6930,2.0,98106
1069658,3,3.4,4142,5319,2.5,98105
1541633,6,3.6,579,17516,2.5,98101
751692,6,1.2,3023,3895,2.5,98103
1583854,5,4.4,3618,15874,1.0,98105
956295,5,4.9,4102,13669,3.0,98109
1254680,6,4.8,785,17614,3.0,98105
743206,5,1.9,3938,18088,2.5,98101
1813410,6,1.9,2076,15910,2.5,98109
1143512,5,2.5,1443,10538,2.0,98103
735154,2,2.2,727,13339,2.0,98108
1815524,6,2.2,2476,11576,2.0,98101
1300632,4,3.4,2718,10184,1.0,98109
275469,4,4.2,2020,13620,2.5,98103
1126717,6,4.7,3816,10650,2.5,98107
187478,3,1.3,2484,13761,2.5,98107
1195935,4,2.1,3964,16144,2.0,98106
959711,3,2.0,2250,17030,1.0,98102
1252939,4,2.4,4223,10722,1.5,98101
1664432,1,2.7,2845,14007,1.5,98103
671827,1,2.6,1960,1824,2.0,98107
1669715,6,4.8,1708,14719,2.0,98108
543158,4,2.7,4295,2844,2.5,98105
1677687,2,3.2,3008,3845,3.0,98103
73312,3,4.0,2981,5474,2.0,98103
1010612,4,3.9,2167,1763,2.0,98103
477387,6,3.3,1996,15325,1.5,98104
484995,3,4.4,3343,7348,2.0,98107
1822764,5,3.5,1931,5453,3.0,98107
1599107,6,4.5,2420,19680,2.5,98109
1983731,4,2.2,1429,6000,3.0,98101
848843,2,1.5,4982,2172,1.0,98105
1594613,5,4.3,3912,13957,2.0,98107
1347638,6,2.5,2440,3990,2.0,98104
893441,4,3.6,4809,7654,3.0,98104
1507214,1,3.9,1091,13574,1.0,98104
485684,4,2.3,865,9925,2.5,98105
1655235,1,3.0,2721,12240,3.0,98102
107022,1,4.6,772,13873,1.5,98101
383373,6,4.5,4121,6890,1.0,98106
1197647,4,4.0,4142,4682,2.5,98102
1280844,4,4.1,1101,7707,1.0,98107
1047858,1,4.6,3642,10595,1.5,98108
408918,3,3.9,1111,8377,1.0,98103
539626,5,2.4,826,9023,3.0,98109
338859,2,1.5,2206,9656,3.0,98107
864037,4,2.7,4942,2712,1.0,98105
1722717,5,1.3,4761,7994,2.0,98104
605462,5,1.5,3427,19502,1.0,98107
977460,3,4.8,2608,19299,3.0,98106
1596236,5,3.7,2464,18697,2.5,98106
1174949,4,4.4,1709,10885,1.0,98102
1954260,6,3.6,4959,3665,1.5,98104
1291597,6,2.7,1523,1540,1.5,98108
243718,5,1.1,2254,15821,2.5,98107
644305,4,4.8,2581,1391,2.5,98103
113037,4,1.3,3444,15915,2.5,98104
1712682,1,3.4,2385,1337,2.5,98103
580836,3,1.4,2575,13271,1.0,98109
691269,2,2.1,4528,11300,2.5,98107
1332789,1,1.7,4701,8775,2.5,98108
254366,2,3.2,4369,9464,2.0,98105
552420,4,4.5,2322,15561,1.5,98105
204249,6,3.5,3678,8504,1.0,98101
1384742,1,3.7,1756,7867,3.0,98109
1729161,5,4.6,695,8050,2.0,98109
1088199,5,4.0,3556,5959,2.0,98104
710902,2,4.5,4797,3885,3.0,98101
1320660,4,2.7,2656,13625,2.0,98103
1588112,6,4.5,540,4560,1.0,98105
1159004,2,3.6,4314,7520,1.5,98106
1776676,6,1.5,1181,12894,2.5,98109
1420073,3,1.2,3359,7297,2.0,98108
1735996,6,2.0,2962,5377,1.0,98108
1286180,5,2.5,2537,10613,2.0,98101
590340,1,4.4,2919,12509,1.0,98107
1199265,1,4.0,2174,11152,2.0,98107
752436,1,4.8,3351,4205,1.0,98104
496636,6,3.2,863,14967,2.5,98108
706031,5,4.0,3018,18634,1.0,98107
312307,6,2.1,999,14345,3.0,98101
1402144,4,3.7,3553,8463,2.0,98105
1601330,5,3.8,2970,15810,2.5,98107
1021248,5,4.4,1078,18547,2.0,98107
513547,6,3.1,4364,15720,1.0,98104
453850,6,3.6,1757,3039,2.0,98101
1234446,1,1.8,3472,8249,1.5,98109
1383140,5,3.9,4485,16792,1.0,98105
560259,1,4.4,3488,19167,1.0,98108
1743439,4,3.4,2024,16759,2.0,98101
1881094,3,1.5,4953,10570,2.5,98104
1390020,1,2.3,4721,10146,3.0,98102
1974889,6,2.9,751,5951,2.5,98108
1109325,2,3.7,881,8647,3.0,98105
678419,3,2.3,2304,14826,1.5,98103
1779057,4,4.4,2487,6400,3.0,98106
1398207,6,2.5,2999,4796,2.5,98108
275019,3,1.2,3142,11945,3.0,98108
1525153,6,4.2,523,18747,3.0,98108
1906231,1,3.6,852,8574,1.5,98107
647218,6,4.2,4588,12131,3.0,98109
1767992,4,2.4,1270,13729,2.0,98101
1389100,2,1.1,3381,13081,1.5,98102
1911043,1,1.3,2247,17775,1.5,98104
867052,1,1.4,1550,11103,2.0,98102
1355129,4,4.2,1121,15770,1.5,98101
1547108,4,2.2,518,16607,1.5,98108
769401,3,5.0,3075,14609,2.5,98106
1478080,2,4.0,1293,8133,2.5,98104
1151928,6,3.4,3841,2854,1.0,98104
474127,3,4.9,4239,7248,1.0,98108
1262432,6,2.3,2402,9793,1.5,98108
53191,6,1.7,2440,6463,1.5,98107
1975544,6,3.9,1706,11290,2.0,98103
678864,3,2.1,4580,5596,2.0,98108
1294289,1,4.8,664,7707,1.5,98104
492939,4,5.0,4257,10920,3.0,98109
1102207,1,4.7,3411,6014,2.5,98107
1235820,2,4.8,3665,16479,3.0,98104
354224,3,3.5,1711,17691,2.5,98105
270169,2,3.8,3659,3923,1.5,98105
664641,4,1.4,1981,2470,2.5,98101
1512073,4,4.1,1995,1075,1.0,98107
602959,5,1.8,2292,18026,1.5,98104
1745675,2,4.4,2919,11391,1.5,98103
1805367,1,4.8,4227,8006,1.5,98105
271972,2,1.8,864,19922,2.0,98101
1876075,3,1.3,4714,11153,1.5,98102
1488454,4,2.9,908,15740,1.5,98102
798321,4,4.2,862,10940,1.5,98109
558679,2,4.1,3940,4412,3.0,98103
471818,2,3.8,4918,1152,2.5,98101
1842725,6,4.3,1257,4145,1.0,98107
1936407,2,1.7,3865,9901,1.5,98102
1777408,6,3.6,4051,15108,2.5,98108
754590,3,3.4,3491,18564,1.0,98104
1041120,3,1.6,947,18628,2.5,98106
1105675,1,2.7,3701,17557,1.5,98101
1872550,2,4.4,3251,8688,2.5,98107
1517223,1,4.9,2291,3543,2.5,98108
630780,5,3.7,2889,4212,2.5,98109
1195298,3,4.7,790,1180,1.5,98105
1015188,4,1.5,671,11549,2.0,98101
604399,6,4.9,800,19811,2.0,98103
113936,5,1.1,3666,6491,2.5,98109
1776550,4,3.1,4476,4484,1.5,98106
273332,5,2.2,3514,7834,2.5,98105
775836,1,4.3,2804,7603,2.0,98109
1871895,1,1.9,2246,10054,3.0,98109
1421640,6,1.0,1014,14224,3.0,98103
537510,3,2.7,1178,14017,2.5,98105
113530,6,1.3,4479,8146,2.0,98109
1528016,4,2.2,3921,19187,3.0,98109
1368508,5,3.6,2752,2826,3.0,98107
1650946,6,2.2,843,7512,2.5,98101
1712434,2,2.0,528,18353,2.5,98109
1723879,2,1.6,3947,17017,2.0,98106
1830752,3,1.5,2652,6231,1.0,98108
1968596,6,3.1,606,18849,3.0,98103
1246179,4,3.7,4697,7414,1.0,98107
924772,2,2.8,3099,12577,3.0,98101
1717303,3,1.5,3860,18046,3.0,98101
1012361,6,3.6,989,6526,3.0,98108
191214,3,3.2,4260,4993,2.5,98102
689341,4,2.5,4662,2260,1.0,98101
1671219,2,2.3,3722,18788,1.5,98108
453082,2,1.7,777,10000,2.5,98109
251139,2,1.6,4576,16672,3.0,98102
1078494,1,2.4,1873,16067,1.0,98103
1857570,2,1.2,1127,2077,1.0,98105
1071318,5,2.7,3195,10754,2.0,98102
699714,1,3.4,1670,13807,2.5,98106
638315,6,4.8,4960,9675,1.5,98102
1549698,1,3.5,1177,16861,2.0,98104
1257786,1,3.5,4217,17554,1.0,98108
142601,1,2.5,3861,14388,2.0,98101
1128532,3,1.5,3901,16187,3.0,98104
1336916,5,2.8,2942,17063,2.5,98103
679085,4,3.4,1054,15340,1.5,98101
962735,2,3.9,1302,6356,1.5,98104
1568087,1,4.3,1662,2690,1.0,98101
1759375,4,2.0,923,5160,2.0,98107
1927541,3,2.0,1776,16681,1.5,98109
471486,4,3.3,915,3283,1.5,98105
653103,1,3.3,3492,1665,3.0,98104
89279,6,1.9,2505,17672,3.0,98101
421931,5,3.3,3244,17805,1.0,98101
198702,4,2.4,3363,14043,2.0,98107
1159639,1,3.6,2512,2028,3.0,98109
823887,1,2.2,4775,6256,2.0,98103
1352887,2,3.4,2330,4468,1.0,98101
702184,6,4.1,4809,14359,2.5,98105
1789080,2,4.9,4748,13845,1.0,98103
495377,6,4.6,4440,6183,2.5,98101
1588510,5,3.0,4371,19972,3.0,98101
569089,2,3.0,2117,14981,1.5,98106
796434,5,2.8,2143,12282,1.0,98107
1307008,3,1.1,3299,16535,2.0,98109
232051,3,1.7,2303,2800,2.0,98105
1196237,6,1.2,1453,12776,2.5,98101
993693,6,3.8,3814,16080,2.0,98101
1796536,2,2.7,3707,1217,3.0,98109
1551352,3,1.3,1682,19381,2.5,98109
1569832,4,3.8,4747,2756,1.5,98102
173257,4,3.6,1408,6686,1.0,98102
1029062,4,3.9,4125,19167,2.5,98109
1971213,3,3.4,4929,12754,3.0,98105
1367630,4,1.6,962,12718,2.5,98107
1025217,5,1.2,1992,15143,3.0,98105
1931865,1,4.3,1549,10921,2.5,98108
1657828,6,1.9,3737,10334,2.5,98108
1053171,2,3.2,3937,15584,1.5,98107
1517019,5,2.9,4989,1061,2.5,98101
973482,4,4.7,4038,10212,3.0,98101
853585,1,3.2,766,9743,2.5,98108
1420485,2,3.3,2058,4007,2.0,98107
804444,5,2.3,2668,9758,1.5,98105
1731076,2,4.8,2384,5942,3.0,98102
1661935,6,3.4,4039,2007,1.0,98102
162990,3,1.0,3366,8256,2.5,98109
1168095,4,3.2,4778,14827,3.0,98107
1108079,5,2.5,3046,11713,2.0,98106
1290351,5,1.1,4018,2636,2.5,98105
1031883,1,2.7,3748,1361,2.0,98109
1718321,1,4.1,2617,3819,2.5,98103
763226,1,3.0,2299,16744,2.5,98108
1246553,2,3.6,622,8554,1.0,98106
1668702,4,3.6,891,4311,1.0,98109
1550071,2,3.7,3798,19232,2.0,98109
1712353,4,2.6,2915,15542,1.5,98105
