Product,Price,Quantity,Total Revenue
Tablet,300,17,5100
Phone,800,17,13600
Phone,800,17,13600
Monitor,200,17,3400
Phone,800,17,13600
Tablet,300,17,5100
Tablet,300,17,5100
Laptop,1200,17,20400
Phone,800,17,13600
Laptop,1200,17,20400
Laptop,1200,17,20400
Monitor,200,17,3400
Monitor,200,17,3400
Tablet,300,17,5100
Monitor,200,17,3400
Phone,800,17,13600
Monitor,200,17,3400
Tablet,300,17,5100
Tablet,300,17,5100
Phone,800,17,13600
Phone,800,17,13600
Laptop,1200,17,20400
Tablet,300,17,5100
Laptop,1200,17,20400
Laptop,1200,17,20400
Laptop,1200,17,20400
Monitor,200,17,3400
Phone,800,17,13600
Phone,800,17,13600
Phone,800,17,13600
Phone,800,17,13600
Monitor,200,17,3400
Monitor,200,17,3400
Tablet,300,17,5100
Phone,800,17,13600
Monitor,200,17,3400
Laptop,1200,17,20400
Laptop,1200,17,20400
Phone,800,17,13600
Phone,800,17,13600
Monitor,200,17,3400
Monitor,200,17,3400
Phone,800,17,13600
Phone,800,17,13600
Monitor,200,17,3400
Laptop,1200,17,20400
Tablet,300,17,5100
Monitor,200,17,3400
Tablet,300,17,5100
Monitor,200,17,3400
Monitor,200,17,3400
Monitor,200,17,3400
Tablet,300,17,5100
Laptop,1200,17,20400
Tablet,300,17,5100
Phone,800,17,13600
Laptop,1200,17,20400
Tablet,300,17,5100
Monitor,200,17,3400
Monitor,200,17,3400
Laptop,1200,17,20400
Phone,800,17,13600
Laptop,1200,17,20400
Tablet,300,17,5100
Phone,800,17,13600
Tablet,300,17,5100
Tablet,300,17,5100
Phone,800,17,13600
Phone,800,17,13600
Laptop,1200,17,20400
Monitor,200,17,3400
Phone,800,17,13600
Phone,800,17,13600
Monitor,200,17,3400
Monitor,200,17,3400
Laptop,1200,17,20400
Phone,800,17,13600
Monitor,200,17,3400
Tablet,300,17,5100
Tablet,300,17,5100
Laptop,1200,17,20400
Monitor,200,17,3400
Laptop,1200,17,20400
Monitor,200,17,3400
Laptop,1200,17,20400
Phone,800,17,13600
Monitor,200,17,3400
Laptop,1200,17,20400
Tablet,300,17,5100
Tablet,300,17,5100
Phone,800,17,13600
Phone,800,17,13600
Phone,800,17,13600
Tablet,300,17,5100
Laptop,1200,17,20400
Monitor,200,17,3400
Phone,800,17,13600
Phone,800,17,13600
Monitor,200,17,3400
Laptop,1200,17,20400
Monitor,200,17,3400
Monitor,200,17,3400
Laptop,1200,17,20400
Laptop,1200,17,20400
Laptop,1200,17,20400
Phone,800,17,13600
Monitor,200,17,3400
Monitor,200,17,3400
Tablet,300,17,5100
Monitor,200,17,3400
Phone,800,17,13600
Tablet,300,17,5100
Monitor,200,17,3400
Monitor,200,17,3400
Tablet,300,17,5100
Laptop,1200,17,20400
Tablet,300,17,5100
Phone,800,17,13600
Phone,800,17,13600
Monitor,200,17,3400
Monitor,200,17,3400
Tablet,300,17,5100
Phone,800,17,13600
Laptop,1200,17,20400
Phone,800,17,13600
Tablet,300,17,5100
Phone,800,17,13600
Phone,800,17,13600
Phone,800,17,13600
Monitor,200,17,3400
Phone,800,17,13600
Phone,800,17,13600
Monitor,200,17,3400
Phone,800,17,13600
Phone,800,17,13600
Tablet,300,17,5100
Monitor,200,17,3400
Tablet,300,17,5100
Laptop,1200,17,20400
Monitor,200,17,3400
Monitor,200,17,3400
Monitor,200,17,3400
Monitor,200,17,3400
Monitor,200,17,3400
Phone,800,17,13600
Laptop,1200,17,20400
Laptop,1200,17,20400
Laptop,1200,17,20400
Monitor,200,17,3400
Phone,800,17,13600
Monitor,200,17,3400
Monitor,200,17,3400
Monitor,200,17,3400
Laptop,1200,17,20400
Tablet,300,17,5100
Laptop,1200,17,20400
Phone,800,17,13600
Laptop,1200,17,20400
Laptop,1200,17,20400
Monitor,200,17,3400
Laptop,1200,17,20400
Monitor,200,17,3400
Laptop,1200,17,20400
Laptop,1200,17,20400
Monitor,200,17,3400
Laptop,1200,17,20400
Monitor,200,17,3400
Phone,800,17,13600
Phone,800,17,13600
Monitor,200,17,3400
Monitor,200,17,3400
Phone,800,17,13600
Laptop,1200,17,20400
Phone,800,17,13600
Laptop,1200,17,20400
Laptop,1200,17,20400
Phone,800,17,13600
Monitor,200,17,3400
Tablet,300,17,5100
Monitor,200,17,3400
Monitor,200,17,3400
Laptop,1200,17,20400
Phone,800,17,13600
Monitor,200,17,3400
Monitor,200,17,3400
Monitor,200,17,3400
Laptop,1200,17,20400
Phone,800,17,13600
Phone,800,17,13600
Phone,800,17,13600
Phone,800,17,13600
Tablet,300,17,5100
Tablet,300,17,5100
Tablet,300,17,5100
Laptop,1200,17,20400
Monitor,200,17,3400
Laptop,1200,17,20400
Tablet,300,17,5100
Phone,800,17,13600
Tablet,300,17,5100
Phone,800,17,13600
Monitor,200,17,3400
Monitor,200,17,3400
Tablet,300,17,5100
Phone,800,17,13600
Phone,800,17,13600
Laptop,1200,17,20400
Phone,800,17,13600
Tablet,300,17,5100
Phone,800,17,13600
Tablet,300,17,5100
Phone,800,17,13600
Monitor,200,17,3400
Laptop,1200,17,20400
Monitor,200,17,3400
Tablet,300,17,5100
Tablet,300,17,5100
Monitor,200,17,3400
Monitor,200,17,3400
Phone,800,17,13600
Phone,800,17,13600
Phone,800,17,13600
Phone,800,17,13600
Monitor,200,17,3400
Laptop,1200,17,20400
Tablet,300,17,5100
Tablet,300,17,5100
Tablet,300,17,5100
Phone,800,17,13600
Tablet,300,17,5100
Phone,800,17,13600
Monitor,200,17,3400
Tablet,300,17,5100
Monitor,200,17,3400
Tablet,300,17,5100
Tablet,300,17,5100
Monitor,200,17,3400
Tablet,300,17,5100
Phone,800,17,13600
Laptop,1200,17,20400
Tablet,300,17,5100
Monitor,200,17,3400
Monitor,200,17,3400
Phone,800,17,13600
Laptop,1200,17,20400
Laptop,1200,17,20400
Monitor,200,17,3400
Laptop,1200,17,20400
Monitor,200,17,3400
Phone,800,17,13600
Laptop,1200,17,20400
Laptop,1200,17,20400
Phone,800,17,13600
Phone,800,17,13600
Monitor,200,17,3400
Tablet,300,17,5100
Tablet,300,17,5100
Tablet,300,17,5100
Monitor,200,17,3400
Phone,800,17,13600
Tablet,300,17,5100
Laptop,1200,17,20400
Phone,800,17,13600
Phone,800,17,13600
Laptop,1200,17,20400
Tablet,300,17,5100
Monitor,200,17,3400
Monitor,200,17,3400
Laptop,1200,17,20400
Phone,800,17,13600
Laptop,1200,17,20400
Phone,800,17,13600
Tablet,300,17,5100
Laptop,1200,17,20400
Monitor,200,16,3200
Tablet,300,16,4800
Phone,800,16,12800
Phone,800,16,12800
Tablet,300,16,4800
Monitor,200,16,3200
Tablet,300,16,4800
Tablet,300,16,4800
Phone,800,16,12800
Tablet,300,16,4800
Tablet,300,16,4800
Phone,800,16,12800
Monitor,200,16,3200
Phone,800,16,12800
Laptop,1200,16,19200
Laptop,1200,16,19200
Monitor,200,16,3200
Tablet,300,16,4800
Monitor,200,16,3200
Tablet,300,16,4800
Tablet,300,16,4800
Laptop,1200,16,19200
Phone,800,16,12800
Phone,800,16,12800
Monitor,200,16,3200
Monitor,200,16,3200
Phone,800,16,12800
Laptop,1200,16,19200
Tablet,300,16,4800
Laptop,1200,16,19200
Monitor,200,16,3200
Laptop,1200,16,19200
Monitor,200,16,3200
Monitor,200,16,3200
Tablet,300,16,4800
Laptop,1200,16,19200
Monitor,200,16,3200
Monitor,200,16,3200
Laptop,1200,16,19200
Tablet,300,16,4800
Phone,800,16,12800
Monitor,200,16,3200
Laptop,1200,16,19200
Monitor,200,16,3200
Monitor,200,16,3200
Phone,800,16,12800
Tablet,300,16,4800
Monitor,200,16,3200
Phone,800,16,12800
Phone,800,16,12800
Phone,800,16,12800
Laptop,1200,16,19200
Phone,800,16,12800
Laptop,1200,16,19200
Monitor,200,16,3200
Laptop,1200,16,19200
Tablet,300,16,4800
Monitor,200,16,3200
Monitor,200,16,3200
Monitor,200,16,3200
Monitor,200,16,3200
Monitor,200,16,3200
Laptop,1200,16,19200
Monitor,200,16,3200
Phone,800,16,12800
Tablet,300,16,4800
Laptop,1200,16,19200
Tablet,300,16,4800
Monitor,200,16,3200
Laptop,1200,16,19200
Tablet,300,16,4800
Tablet,300,16,4800
Monitor,200,16,3200
Monitor,200,16,3200
Tablet,300,16,4800
Tablet,300,16,4800
Monitor,200,16,3200
Monitor,200,16,3200
Phone,800,16,12800
Phone,800,16,12800
Phone,800,16,12800
Phone,800,16,12800
Phone,800,16,12800
Laptop,1200,16,19200
Laptop,1200,16,19200
Laptop,1200,16,19200
Laptop,1200,16,19200
Laptop,1200,16,19200
Laptop,1200,16,19200
Phone,800,16,12800
Tablet,300,16,4800
Laptop,1200,16,19200
Laptop,1200,16,19200
Phone,800,16,12800
Laptop,1200,16,19200
Laptop,1200,16,19200
Phone,800,16,12800
Phone,800,16,12800
Phone,800,16,12800
Laptop,1200,16,19200
Monitor,200,16,3200
Phone,800,16,12800
Monitor,200,16,3200
Tablet,300,16,4800
Phone,800,16,12800
Phone,800,16,12800
Laptop,1200,16,19200
Laptop,1200,16,19200
Tablet,300,16,4800
Tablet,300,16,4800
Tablet,300,16,4800
Monitor,200,16,3200
Laptop,1200,16,19200
Monitor,200,16,3200
Phone,800,16,12800
Tablet,300,16,4800
Monitor,200,16,3200
Laptop,1200,16,19200
Tablet,300,16,4800
Tablet,300,16,4800
Laptop,1200,16,19200
Tablet,300,16,4800
Laptop,1200,16,19200
Monitor,200,16,3200
Phone,800,16,12800
Laptop,1200,16,19200
Phone,800,16,12800
Monitor,200,16,3200
Monitor,200,16,3200
Phone,800,16,12800
Phone,800,16,12800
Laptop,1200,16,19200
Tablet,300,16,4800
Phone,800,16,12800
Phone,800,16,12800
Phone,800,16,12800
Laptop,1200,16,19200
Monitor,200,16,3200
Laptop,1200,16,19200
Laptop,1200,16,19200
Laptop,1200,16,19200
Monitor,200,16,3200
Monitor,200,16,3200
Monitor,200,16,3200
Laptop,1200,16,19200
Tablet,300,16,4800
Tablet,300,16,4800
Tablet,300,16,4800
Laptop,1200,16,19200
Laptop,1200,16,19200
Phone,800,16,12800
Laptop,1200,16,19200
Laptop,1200,16,19200
Phone,800,16,12800
Monitor,200,16,3200
Tablet,300,16,4800
Phone,800,16,12800
Laptop,1200,16,19200
Phone,800,16,12800
Tablet,300,16,4800
Laptop,1200,16,19200
Phone,800,16,12800
Laptop,1200,16,19200
Monitor,200,16,3200
Laptop,1200,16,19200
Monitor,200,16,3200
Monitor,200,16,3200
Phone,800,16,12800
Monitor,200,16,3200
Laptop,1200,16,19200
Phone,800,16,12800
Tablet,300,16,4800
Phone,800,16,12800
Monitor,200,16,3200
Laptop,1200,16,19200
Monitor,200,16,3200
Phone,800,16,12800
Tablet,300,16,4800
Tablet,300,16,4800
Phone,800,16,12800
Tablet,300,16,4800
Monitor,200,16,3200
Tablet,300,16,4800
Monitor,200,16,3200
Tablet,300,16,4800
Tablet,300,16,4800
Laptop,1200,16,19200
Tablet,300,16,4800
Monitor,200,16,3200
Phone,800,16,12800
Laptop,1200,16,19200
Tablet,300,16,4800
Monitor,200,16,3200
Laptop,1200,16,19200
Laptop,1200,16,19200
Laptop,1200,16,19200
Laptop,1200,16,19200
Phone,800,16,12800
Laptop,1200,16,19200
Phone,800,16,12800
Laptop,1200,16,19200
Tablet,300,16,4800
Laptop,1200,16,19200
Tablet,300,16,4800
Phone,800,16,12800
Monitor,200,16,3200
Laptop,1200,16,19200
Phone,800,16,12800
Tablet,300,16,4800
Tablet,300,16,4800
Laptop,1200,16,19200
Laptop,1200,16,19200
Phone,800,16,12800
Laptop,1200,16,19200
Phone,800,16,12800
Laptop,1200,16,19200
Laptop,1200,16,19200
Monitor,200,16,3200
Phone,800,16,12800
Monitor,200,16,3200
Laptop,1200,16,19200
Monitor,200,16,3200
Phone,800,16,12800
Phone,800,16,12800
Tablet,300,16,4800
Phone,800,16,12800
Phone,800,16,12800
Phone,800,16,12800
Laptop,1200,16,19200
Laptop,1200,16,19200
Tablet,300,16,4800
Laptop,1200,16,19200
Tablet,300,16,4800
Phone,800,16,12800
Laptop,1200,16,19200
Phone,800,16,12800
Phone,800,16,12800
Laptop,1200,16,19200
Laptop,1200,16,19200
Tablet,300,16,4800
Tablet,300,16,4800
Phone,800,16,12800
Phone,800,16,12800
Monitor,200,16,3200
Tablet,300,16,4800
Phone,800,16,12800
Tablet,300,16,4800
Monitor,200,16,3200
Phone,800,16,12800
Phone,800,16,12800
Laptop,1200,16,19200
Laptop,1200,16,19200
Monitor,200,16,3200
Laptop,1200,16,19200
Phone,800,16,12800
Phone,800,16,12800
Laptop,1200,16,19200
Tablet,300,16,4800
Laptop,1200,16,19200
Laptop,1200,16,19200
Monitor,200,16,3200
Laptop,1200,16,19200
Tablet,300,16,4800
Tablet,300,16,4800
Phone,800,16,12800
Tablet,300,16,4800
Phone,800,16,12800
Monitor,200,16,3200
Phone,800,16,12800
Tablet,300,16,4800
Tablet,300,16,4800
Monitor,200,16,3200
Laptop,1200,16,19200
Phone,800,16,12800
Monitor,200,16,3200
Laptop,1200,16,19200
Laptop,1200,16,19200
Tablet,300,16,4800
Tablet,300,16,4800
Phone,800,16,12800
Laptop,1200,16,19200
Tablet,300,16,4800
Monitor,200,16,3200
Laptop,1200,16,19200
Monitor,200,16,3200
Phone,800,16,12800
Phone,800,16,12800
Monitor,200,16,3200
Tablet,300,16,4800
Monitor,200,16,3200
Laptop,1200,16,19200
Monitor,200,16,3200
Phone,800,16,12800
Phone,800,16,12800
Monitor,200,16,3200
Laptop,1200,16,19200
Laptop,1200,16,19200
Monitor,200,16,3200
Tablet,300,16,4800
Laptop,1200,16,19200
Tablet,300,16,4800
Tablet,300,16,4800
Laptop,1200,16,19200
Tablet,300,16,4800
Monitor,200,16,3200
Monitor,200,16,3200
Monitor,200,16,3200
Monitor,200,16,3200
Tablet,300,16,4800
Tablet,300,16,4800
Monitor,200,16,3200
Monitor,200,16,3200
Phone,800,16,12800
Tablet,300,16,4800
Phone,800,16,12800
Phone,800,16,12800
Laptop,1200,16,19200
Laptop,1200,16,19200
Monitor,200,16,3200
Laptop,1200,16,19200
Phone,800,16,12800
Monitor,200,16,3200
Laptop,1200,16,19200
Laptop,1200,16,19200
Tablet,300,16,4800
Phone,800,16,12800
Phone,800,16,12800
Monitor,200,16,3200
Laptop,1200,16,19200
Tablet,300,16,4800
Phone,800,16,12800
Monitor,200,16,3200
Tablet,300,16,4800
Tablet,300,16,4800
Phone,800,16,12800
Laptop,1200,16,19200
Monitor,200,16,3200
Tablet,300,16,4800
Monitor,200,16,3200
Laptop,1200,16,19200
Laptop,1200,16,19200
Monitor,200,16,3200
Laptop,1200,16,19200
Monitor,200,16,3200
Tablet,300,16,4800
Tablet,300,16,4800
Phone,800,16,12800
Phone,800,16,12800
Monitor,200,16,3200
Phone,800,16,12800
Monitor,200,16,3200
Monitor,200,16,3200
Tablet,300,16,4800
Laptop,1200,16,19200
Laptop,1200,16,19200
Tablet,300,16,4800
Laptop,1200,16,19200
Laptop,1200,16,19200
Laptop,1200,16,19200
Monitor,200,16,3200
Phone,800,16,12800
Monitor,200,16,3200
Monitor,200,16,3200
Monitor,200,16,3200
Phone,800,16,12800
Phone,800,16,12800
Monitor,200,16,3200
Phone,800,16,12800
Monitor,200,16,3200
Tablet,300,16,4800
Monitor,200,16,3200
Laptop,1200,16,19200
Laptop,1200,16,19200
Tablet,300,16,4800
Tablet,300,16,4800
Phone,800,16,12800
Tablet,300,16,4800
Phone,800,16,12800
Laptop,1200,16,19200
Phone,800,16,12800
Phone,800,16,12800
Phone,800,16,12800
Monitor,200,16,3200
Tablet,300,16,4800
Laptop,1200,16,19200
Phone,800,16,12800
Laptop,1200,16,19200
Laptop,1200,16,19200
Monitor,200,16,3200
Tablet,300,16,4800
Tablet,300,16,4800
Phone,800,16,12800
Laptop,1200,16,19200
Phone,800,16,12800
Phone,800,16,12800
Tablet,300,16,4800
Tablet,300,16,4800
Laptop,1200,16,19200
Monitor,200,16,3200
Laptop,1200,16,19200
Phone,800,16,12800
Monitor,200,16,3200
Monitor,200,16,3200
Monitor,200,16,3200
Tablet,300,16,4800
Laptop,1200,16,19200
Tablet,300,16,4800
Laptop,1200,16,19200
Tablet,300,16,4800
Monitor,200,16,3200
Tablet,300,16,4800
Monitor,200,16,3200
Tablet,300,16,4800
Laptop,1200,16,19200
Monitor,200,16,3200
Laptop,1200,16,19200
Monitor,200,16,3200
Laptop,1200,16,19200
Monitor,200,16,3200
Phone,800,16,12800
Laptop,1200,16,19200
Phone,800,16,12800
Monitor,200,16,3200
Laptop,1200,16,19200
Laptop,1200,16,19200
Phone,800,16,12800
Phone,800,16,12800
Tablet,300,16,4800
Monitor,200,16,3200
Phone,800,16,12800
Monitor,200,16,3200
Phone,800,16,12800
Monitor,200,16,3200
Phone,800,16,12800
Phone,800,16,12800
Laptop,1200,16,19200
Tablet,300,16,4800
Tablet,300,16,4800
Phone,800,16,12800
Laptop,1200,16,19200
Tablet,300,16,4800
Monitor,200,16,3200
Laptop,1200,16,19200
Tablet,300,16,4800
Laptop,1200,16,19200
Laptop,1200,16,19200
Laptop,1200,16,19200
Laptop,1200,16,19200
Phone,800,16,12800
Phone,800,16,12800
Monitor,200,16,3200
Monitor,200,16,3200
Phone,800,16,12800
Monitor,200,16,3200
Laptop,1200,16,19200
Laptop,1200,16,19200
Monitor,200,16,3200
Monitor,200,16,3200
Phone,800,16,12800
Tablet,300,16,4800
Tablet,300,16,4800
Monitor,200,16,3200
Phone,800,16,12800
Laptop,1200,16,19200
Monitor,200,16,3200
Tablet,300,16,4800
Laptop,1200,16,19200
Monitor,200,16,3200
Tablet,300,16,4800
Phone,800,16,12800
Laptop,1200,16,19200
Monitor,200,16,3200
Monitor,200,16,3200
Laptop,1200,16,19200
Tablet,300,16,4800
Tablet,300,16,4800
Tablet,300,16,4800
Laptop,1200,16,19200
Tablet,300,16,4800
Tablet,300,16,4800
Laptop,1200,16,19200
Monitor,200,16,3200
Phone,800,16,12800
Laptop,1200,16,19200
Laptop,1200,16,19200
Monitor,200,16,3200
Tablet,300,16,4800
Laptop,1200,16,19200
Monitor,200,16,3200
Monitor,200,16,3200
Phone,800,16,12800
Laptop,1200,16,19200
Tablet,300,16,4800
Phone,800,16,12800
Tablet,300,16,4800
Phone,800,16,12800
Phone,800,16,12800
Phone,800,16,12800
Laptop,1200,16,19200
Tablet,300,16,4800
Monitor,200,16,3200
Tablet,300,16,4800
Laptop,1200,16,19200
Monitor,200,16,3200
Tablet,300,16,4800
Laptop,1200,16,19200
Phone,800,16,12800
Laptop,1200,16,19200
Laptop,1200,16,19200
Monitor,200,16,3200
Monitor,200,16,3200
Laptop,1200,16,19200
Tablet,300,16,4800
Phone,800,16,12800
Laptop,1200,16,19200
Phone,800,16,12800
Monitor,200,16,3200
Phone,800,16,12800
Phone,800,16,12800
Monitor,200,16,3200
Phone,800,16,12800
Laptop,1200,16,19200
Monitor,200,16,3200
Tablet,300,16,4800
Tablet,300,16,4800
Tablet,300,16,4800
Laptop,1200,16,19200
Monitor,200,16,3200
Phone,800,16,12800
Monitor,200,16,3200
Monitor,200,16,3200
Laptop,1200,16,19200
Tablet,300,16,4800
Monitor,200,16,3200
Laptop,1200,16,19200
Phone,800,16,12800
Laptop,1200,16,19200
Laptop,1200,16,19200
Tablet,300,16,4800
Laptop,1200,16,19200
Phone,800,16,12800
Laptop,1200,16,19200
Tablet,300,16,4800
Tablet,300,16,4800
Laptop,1200,16,19200
Tablet,300,16,4800
Phone,800,16,12800
Laptop,1200,16,19200
Tablet,300,16,4800
Laptop,1200,16,19200
Laptop,1200,16,19200
Tablet,300,16,4800
Tablet,300,16,4800
Laptop,1200,16,19200
Monitor,200,16,3200
Phone,800,16,12800
Laptop,1200,16,19200
Laptop,1200,16,19200
Monitor,200,16,3200
Laptop,1200,16,19200
Monitor,200,16,3200
Phone,800,16,12800
Laptop,1200,16,19200
Tablet,300,16,4800
Monitor,200,16,3200
Monitor,200,16,3200
Laptop,1200,16,19200
Phone,800,16,12800
Laptop,1200,16,19200
Laptop,1200,16,19200
Laptop,1200,16,19200
Laptop,1200,16,19200
Laptop,1200,16,19200
Tablet,300,16,4800
Phone,800,16,12800
Monitor,200,16,3200
Tablet,300,16,4800
Monitor,200,16,3200
Phone,800,16,12800
Tablet,300,16,4800
Phone,800,16,12800
Phone,800,16,12800
Monitor,200,16,3200
Laptop,1200,16,19200
Monitor,200,16,3200
Phone,800,16,12800
Phone,800,16,12800
Laptop,1200,16,19200
Tablet,300,16,4800
Phone,800,16,12800
Tablet,300,16,4800
Laptop,1200,16,19200
Laptop,1200,16,19200
Phone,800,16,12800
Tablet,300,16,4800
Phone,800,16,12800
Tablet,300,16,4800
Tablet,300,16,4800
Laptop,1200,16,19200
Monitor,200,16,3200
Tablet,300,16,4800
Laptop,1200,16,19200
Laptop,1200,16,19200
Tablet,300,16,4800
Tablet,300,16,4800
Phone,800,16,12800
Phone,800,16,12800
Monitor,200,16,3200
Tablet,300,16,4800
Laptop,1200,16,19200
Phone,800,16,12800
Monitor,200,16,3200
Monitor,200,16,3200
Laptop,1200,16,19200
Tablet,300,16,4800
Monitor,200,16,3200
Monitor,200,16,3200
Monitor,200,16,3200
Monitor,200,16,3200
Tablet,300,16,4800
Laptop,1200,16,19200
Laptop,1200,16,19200
Tablet,300,16,4800
Phone,800,16,12800
Laptop,1200,16,19200
Laptop,1200,16,19200
Monitor,200,16,3200
Phone,800,16,12800
Laptop,1200,16,19200
Monitor,200,16,3200
Tablet,300,16,4800
Laptop,1200,16,19200
Monitor,200,16,3200
Laptop,1200,16,19200
Tablet,300,16,4800
Phone,800,16,12800
Monitor,200,16,3200
Tablet,300,16,4800
Laptop,1200,16,19200
Monitor,200,16,3200
Tablet,300,16,4800
Laptop,1200,16,19200
Monitor,200,16,3200
Laptop,1200,16,19200
Monitor,200,16,3200
Monitor,200,16,3200
Laptop,1200,16,19200
Phone,800,16,12800
Tablet,300,16,4800
Monitor,200,16,3200
Laptop,1200,16,19200
Phone,800,16,12800
Tablet,300,16,4800
Phone,800,16,12800
Laptop,1200,16,19200
Laptop,1200,16,19200
Laptop,1200,16,19200
Laptop,1200,16,19200
Laptop,1200,16,19200
Laptop,1200,16,19200
Monitor,200,16,3200
Monitor,200,16,3200
Tablet,300,16,4800
Monitor,200,16,3200
Phone,800,16,12800
Monitor,200,16,3200
Tablet,300,16,4800
Monitor,200,16,3200
Laptop,1200,16,19200
Tablet,300,16,4800
Monitor,200,16,3200
Monitor,200,16,3200
Laptop,1200,16,19200
Laptop,1200,16,19200
Tablet,300,16,4800
Monitor,200,16,3200
Monitor,200,16,3200
Phone,800,16,12800
Monitor,200,16,3200
Tablet,300,16,4800
Tablet,300,16,4800
Phone,800,16,12800
Phone,800,16,12800
Laptop,1200,16,19200
Tablet,300,16,4800
Phone,800,16,12800
Phone,800,16,12800
Laptop,1200,16,19200
Monitor,200,16,3200
Monitor,200,16,3200
Laptop,1200,16,19200
Phone,800,16,12800
Phone,800,16,12800
Monitor,200,16,3200
Tablet,300,16,4800
Phone,800,16,12800
Monitor,200,16,3200
Monitor,200,16,3200
Tablet,300,16,4800
Tablet,300,16,4800
Phone,800,16,12800
Monitor,200,16,3200
Laptop,1200,16,19200
Laptop,1200,16,19200
Phone,800,16,12800
Phone,800,16,12800
Phone,800,16,12800
Monitor,200,16,3200
Tablet,300,16,4800
Monitor,200,16,3200
Tablet,300,16,4800
Phone,800,16,12800
Monitor,200,16,3200
Monitor,200,16,3200
Phone,800,16,12800
Monitor,200,16,3200
Laptop,1200,16,19200
Monitor,200,16,3200
Tablet,300,16,4800
Tablet,300,16,4800
Laptop,1200,16,19200
Monitor,200,16,3200
Monitor,200,16,3200
Monitor,200,16,3200
Laptop,1200,16,19200
Phone,800,16,12800
Laptop,1200,16,19200
Phone,800,16,12800
Laptop,1200,16,19200
Phone,800,16,12800
Phone,800,16,12800
Monitor,200,16,3200
Laptop,1200,16,19200
Laptop,1200,16,19200
Laptop,1200,16,19200
Phone,800,16,12800
Tablet,300,16,4800
Tablet,300,16,4800
Laptop,1200,16,19200
Laptop,1200,16,19200
Phone,800,16,12800
Monitor,200,16,3200
Phone,800,16,12800
Monitor,200,16,3200
Laptop,1200,16,19200
Laptop,1200,16,19200
Laptop,1200,16,19200
Tablet,300,16,4800
Monitor,200,16,3200
Tablet,300,16,4800
Phone,800,16,12800
Laptop,1200,16,19200
Laptop,1200,16,19200
Laptop,1200,16,19200
Laptop,1200,16,19200
Tablet,300,16,4800
Phone,800,16,12800
Laptop,1200,16,19200
Laptop,1200,16,19200
Laptop,1200,16,19200
Phone,800,16,12800
Tablet,300,16,4800
Phone,800,16,12800
Monitor,200,16,3200
Phone,800,16,12800
Tablet,300,16,4800
Phone,800,16,12800
Monitor,200,16,3200
Monitor,200,16,3200
Laptop,1200,16,19200
Tablet,300,16,4800
Phone,800,16,12800
Phone,800,16,12800
Phone,800,16,12800
Laptop,1200,16,19200
Tablet,300,16,4800
Laptop,1200,16,19200
Tablet,300,16,4800
Laptop,1200,16,19200
Phone,800,16,12800
Laptop,1200,16,19200
Laptop,1200,16,19200
Monitor,200,16,3200
Phone,800,16,12800
Tablet,300,16,4800
Phone,800,16,12800
Monitor,200,16,3200
Tablet,300,16,4800
Phone,800,16,12800
Phone,800,16,12800
Phone,800,16,12800
Monitor,200,16,3200
Laptop,1200,16,19200
Tablet,300,16,4800
Laptop,1200,16,19200
Phone,800,16,12800
Monitor,200,16,3200
Tablet,300,16,4800
Phone,800,16,12800
Laptop,1200,16,19200
Monitor,200,16,3200
Phone,800,16,12800
Phone,800,16,12800
Tablet,300,16,4800
Phone,800,16,12800
Phone,800,16,12800
Monitor,200,16,3200
Phone,800,16,12800
Tablet,300,16,4800
Tablet,300,16,4800
Phone,800,16,12800
Phone,800,16,12800
Tablet,300,16,4800
Laptop,1200,16,19200
Tablet,300,16,4800
Laptop,1200,16,19200
Monitor,200,16,3200
Laptop,1200,16,19200
Phone,800,16,12800
Phone,800,16,12800
Phone,800,16,12800
Monitor,200,16,3200
Laptop,1200,16,19200
Phone,800,16,12800
Phone,800,16,12800
Phone,800,16,12800
Laptop,1200,16,19200
Monitor,200,16,3200
Laptop,1200,16,19200
Monitor,200,16,3200
Laptop,1200,16,19200
Laptop,1200,16,19200
Tablet,300,16,4800
Phone,800,16,12800
Monitor,200,16,3200
Monitor,200,16,3200
Phone,800,16,12800
Monitor,200,16,3200
Phone,800,16,12800
Phone,800,16,12800
