Age,Income,IsStudent,Purchased
47,22799,0,0
48,100406,0,0
52,60147,0,1
38,97922,0,0
48,23614,0,0
36,40147,0,1
48,91637,0,0
49,118663,1,0
19,35914,0,1
27,78699,1,1
19,24615,1,1
19,65785,0,0
41,103589,0,0
34,115057,1,0
49,72811,1,1
33,94017,0,0
33,61898,1,1
63,70505,0,1
56,91031,0,0
48,106818,0,0
60,15146,0,0
41,55275,1,1
18,30977,1,1
28,56565,0,1
38,48945,0,1
21,116726,0,0
24,17594,0,0
43,91610,0,0
64,72655,0,1
29,42431,0,0
48,97684,0,0
34,103197,1,0
50,42571,1,0
28,80971,0,0
45,116655,0,0
49,76797,0,0
18,58937,0,1
64,74643,1,0
45,97054,0,0
59,109026,0,0
24,101538,0,0
19,75051,1,0
59,82902,0,0
41,92903,0,0
21,91990,1,0
61,90204,0,0
36,83951,0,0
43,112309,0,0
28,90768,1,0
57,44039,1,0
60,40568,0,0
28,52459,0,1
62,22669,0,0
20,104749,0,0
29,98816,0,0
20,99985,0,0
59,50516,0,1
44,77484,1,1
19,103612,0,0
33,83197,0,1
19,38333,0,0
47,103295,0,0
37,70611,0,1
55,62941,0,1
45,53875,1,1
42,27698,1,0
49,111500,0,0
27,76826,0,0
59,46408,0,0
57,103421,1,0
50,93845,0,0
30,115965,0,0
58,30133,1,0
59,88746,1,0
64,51126,1,1
54,48043,1,1
33,19078,0,1
62,68906,1,0
39,26137,0,1
37,44350,1,1
60,19698,0,1
44,48132,0,1
58,25165,0,0
33,15794,0,0
51,28646,0,0
49,103715,0,0
43,20870,0,0
42,113893,0,0
19,45736,0,1
29,117617,0,0
57,73084,0,1
26,31211,1,1
29,101665,0,0
43,74538,0,1
26,22377,0,0
27,23861,1,1
49,32821,0,1
51,93488,0,0
65,89583,1,1
37,41953,1,1
56,51801,1,1
19,33277,0,0
18,104439,1,0
53,98762,0,0
41,37628,1,0
44,97246,1,0
19,42802,1,1
48,78497,0,0
31,99320,1,0
19,84814,0,1
46,68702,0,1
32,43677,0,1
29,22500,0,0
54,19015,0,0
45,102372,0,0
37,73812,0,1
56,22826,0,1
41,24201,1,0
38,44048,1,1
27,34941,0,0
63,95641,1,0
31,73418,0,1
54,80689,1,0
35,56541,0,1
41,64939,1,1
31,85422,1,0
51,38950,0,0
29,82803,0,0
39,35642,0,1
23,81506,0,1
53,56607,0,0
62,46288,0,0
53,97865,0,0
39,29450,0,0
31,20618,1,0
33,49263,1,1
53,82583,0,1
42,89900,0,0
49,43794,0,0
50,28091,0,1
62,83422,0,1
53,102108,1,0
37,30161,1,0
35,19158,0,0
55,42663,0,0
20,100381,1,0
40,21733,1,0
49,114961,1,0
62,118347,0,0
33,47001,0,1
22,54128,0,0
21,64630,0,1
38,24329,1,0
57,68105,0,1
31,78436,1,1
56,105348,0,0
48,107635,1,0
31,84579,0,1
23,29242,0,0
29,113901,0,0
33,106814,0,0
34,42133,1,1
62,39740,0,0
40,115628,1,0
31,45976,0,1
24,55067,0,1
63,26231,1,0
49,81105,1,0
32,18328,0,0
61,40261,1,1
34,40262,0,1
58,18280,0,0
64,99683,1,0
61,46742,0,0
51,18590,0,1
22,65226,0,1
62,102542,0,0
44,28570,0,1
40,115529,0,0
57,110129,1,0
31,104443,0,0
32,24533,0,1
60,97283,1,0
50,28366,0,0
48,91368,1,0
52,43325,1,1
34,49798,1,1
45,54453,0,1
36,37849,0,0
63,70943,0,1
40,21157,0,0
49,45178,0,1
57,97537,0,0
30,44030,0,1
37,66134,0,1
52,80729,0,1
22,23164,1,1
26,101378,0,0
46,16119,0,0
23,28351,0,1
42,71063,0,1
48,87076,0,1
39,60162,0,1
19,46760,0,0
62,64678,1,0
22,107064,0,0
44,104074,0,0
42,112778,0,0
25,62628,0,1
18,106894,0,0
37,119149,0,0
61,55739,1,1
40,44738,0,1
49,61921,0,0
28,76068,0,0
56,38581,1,1
64,110672,0,0
41,36485,0,0
28,107701,1,0
46,51294,1,0
43,68001,0,1
33,16634,0,0
52,58969,0,0
37,15093,0,1
63,43370,0,0
20,34750,1,1
18,31472,1,1
64,33934,0,0
18,58774,1,0
34,103057,1,0
19,54125,1,0
46,81981,1,1
37,101541,0,0
23,54103,0,0
25,98750,0,0
46,75085,0,1
65,103705,0,0
50,71543,0,1
20,31938,0,0
52,92492,0,0
22,66586,0,1
44,73024,0,1
61,54687,0,0
29,86129,0,1
37,41207,0,1
62,64354,1,0
37,52310,0,1
26,63960,0,0
56,76262,0,1
21,112155,0,0
36,28403,0,0
55,28065,0,0
44,104930,1,0
62,41801,1,0
60,114132,0,0
30,44230,0,1
30,87706,0,0
39,98942,0,0
45,105214,1,0
64,44968,0,0
62,57517,0,0
39,68239,0,1
60,47655,0,1
36,107623,1,0
25,77771,0,0
25,60984,0,0
59,26049,0,1
43,87321,0,1
65,79813,0,0
43,19655,0,1
40,98994,0,0
60,105638,0,0
30,87454,0,0
45,83972,0,1
26,36432,0,0
37,105409,0,0
36,118176,1,0
65,80896,0,0
56,85135,0,0
29,57936,1,1
32,115381,0,0
48,28750,1,0
31,42987,1,1
28,117995,0,0
43,41165,1,1
59,65541,0,1
44,39346,0,1
28,18514,1,1
55,39838,0,1
51,42559,0,0
60,116223,1,0
36,112501,1,0
23,74207,0,1
63,31385,1,0
55,33317,0,0
59,15393,0,0
45,39881,0,0
18,113833,0,0
52,42955,0,1
57,73308,0,1
25,73014,0,0
64,80430,0,0
24,87031,1,1
28,101973,0,0
56,74596,0,0
21,16713,1,1
42,35428,0,1
29,77160,1,1
43,81171,0,0
55,95729,0,0
63,75843,0,1
29,38003,0,1
60,95169,0,0
54,109764,0,0
63,57077,1,1
41,41730,0,1
33,87981,0,0
30,94817,1,0
42,87138,0,1
21,80573,1,0
28,43869,0,1
49,117079,0,0
24,46076,0,0
63,107166,0,0
28,101005,0,0
45,112835,1,0
58,40094,0,0
40,41817,0,1
62,25555,0,1
40,85656,0,0
45,95214,0,0
60,65193,0,0
64,19715,0,0
43,49162,0,1
42,116173,1,0
46,112858,0,0
36,116980,0,0
50,117025,1,0
53,53458,1,0
31,119122,0,0
31,113538,1,0
52,18140,0,0
47,89174,0,0
45,32383,1,0
34,32718,1,0
20,91160,0,0
33,72399,0,1
63,102008,0,0
47,36863,0,0
46,86626,1,0
62,26377,0,0
32,98031,0,0
63,75523,0,0
42,29870,1,1
55,72487,0,0
59,34300,0,1
64,70951,1,1
55,82639,0,0
40,105731,1,0
42,118429,0,0
59,87126,0,0
24,57980,0,0
39,47050,0,1
34,17921,0,0
35,85270,0,0
58,100293,0,0
27,45328,0,1
27,75820,0,0
24,38138,0,0
65,96573,0,0
55,114140,0,0
44,27094,0,1
50,80264,0,1
18,24028,0,0
61,30432,0,0
51,58819,0,1
21,103627,0,0
34,96122,1,0
21,20312,0,0
60,40973,0,1
43,117126,0,0
21,70305,1,0
18,43973,0,0
24,59390,0,0
47,31099,1,1
26,64956,0,1
52,114379,0,0
25,29063,0,0
41,109306,0,0
36,107752,0,0
53,108196,0,0
60,96919,1,0
44,24605,0,0
49,111185,1,0
31,117756,1,0
35,113095,0,0
45,92904,0,0
46,87964,0,0
33,66205,0,1
52,30817,0,1
64,17420,0,0
48,99448,1,0
21,84853,0,1
54,104897,0,0
34,42728,1,1
56,72858,0,1
65,64089,0,0
63,111604,0,0
43,113531,0,0
65,99257,0,0
56,43964,1,1
58,112065,0,0
21,91992,0,0
47,114259,0,0
47,57240,0,0
39,115282,0,0
28,98449,0,0
19,27675,0,0
61,112677,0,0
29,107525,0,0
47,75049,1,1
53,96664,0,0
35,63436,0,1
43,55213,0,1
24,43111,0,0
18,19284,1,1
43,106029,0,0
40,32585,1,1
43,80039,1,0
62,110131,0,0
23,22131,1,1
23,58382,1,0
61,106733,0,0
25,48527,0,1
41,102493,0,0
39,45936,0,1
36,102081,0,0
54,68441,0,1
35,69598,0,1
48,94220,0,0
54,35642,1,1
47,84907,0,0
59,27651,0,0
50,16665,0,1
27,21918,0,0
54,38007,1,1
29,111944,0,0
47,90730,1,0
44,40035,0,1
56,104352,1,0
26,103602,1,0
38,91749,1,0
29,103148,0,0
46,37211,0,0
50,69587,0,0
60,41866,0,0
32,112135,0,0
19,22344,0,0
56,83737,1,1
61,85288,0,1
35,77546,1,1
20,25327,0,0
24,63659,0,0
60,60797,0,1
35,86627,0,1
61,42608,0,0
55,43285,1,0
54,103534,0,0
50,63634,1,0
61,55289,1,1
48,103479,0,0
28,33007,1,1
21,40257,1,1
35,100054,1,0
21,44784,1,1
51,53588,1,0
46,59221,0,1
41,36378,0,0
39,19696,1,1
19,108531,1,0
61,49635,0,0
23,73543,0,0
59,96259,0,0
42,34207,0,0
38,42524,0,1
33,43554,0,1
48,26817,1,1
31,70258,0,1
56,77582,0,0
45,15168,1,1
49,57981,1,1
45,107306,0,0
26,80199,0,0
62,79948,0,1
39,72782,1,1
49,95759,0,0
22,76599,0,1
40,88563,1,1
22,31291,1,1
59,68833,0,1
49,105975,0,0
27,102057,0,0
56,105251,0,0
32,102154,0,0
24,109535,0,0
46,47992,0,1
64,54350,0,0
20,16573,1,1
36,23577,0,1
27,23712,0,1
45,44948,1,1
46,92700,0,0
32,20217,1,0
52,75178,0,0
23,100062,0,0
29,111806,0,0
64,41409,0,1
55,64040,0,0
30,93270,0,0
46,116805,0,0
36,94066,0,0
20,92930,0,0
25,82035,0,1
25,108075,0,0
37,24669,1,0
64,73247,0,1
21,73975,1,0
38,43562,0,1
20,36629,0,1
62,106282,0,0
25,76463,1,0
40,61007,1,1
33,33128,1,1
30,17039,0,0
20,18857,1,1
65,74019,0,1
26,106432,0,0
31,85486,0,0
30,104007,0,0
24,95977,1,0
32,27735,0,0
24,102951,0,0
55,49511,0,0
51,61051,1,1
58,67693,0,1
39,84152,0,0
41,95919,0,0
54,44756,1,1
61,18894,1,1
18,119531,0,0
27,58232,0,0
60,68214,1,1
33,84817,1,0
63,78862,0,0
25,105183,0,0
42,45036,1,1
29,33584,0,1
42,115447,0,0
34,47308,0,1
43,43333,0,1
63,50949,0,0
65,99795,1,0
31,112330,0,0
58,54288,1,0
53,93588,1,0
40,92807,0,0
60,60267,1,1
23,47175,0,1
64,23915,0,0
22,96658,0,0
60,87454,0,0
42,74722,0,1
35,110973,0,0
30,80298,0,1
60,28805,0,1
31,100134,1,0
45,55517,1,1
35,69716,0,1
45,17871,0,1
44,117793,0,0
49,52375,0,0
64,60741,1,1
26,38148,1,1
57,20834,0,0
49,57680,0,1
37,18399,0,0
45,79091,0,1
50,36762,1,1
21,66009,0,0
63,91493,1,0
51,66548,0,1
65,43340,0,0
20,76365,0,0
43,107674,0,0
25,96344,1,0
23,74790,1,1
33,108779,1,0
41,82797,0,0
65,26809,1,0
56,32696,0,0
47,66457,0,0
62,36891,0,0
30,74151,0,1
22,99661,1,0
42,78008,0,1
37,67488,0,1
35,71632,0,1
64,81533,0,0
35,86889,0,1
19,99239,0,0
27,116511,1,0
62,72942,0,1
64,24275,1,0
29,34965,0,0
64,112955,0,0
30,50854,0,1
64,30973,1,1
28,104086,0,0
36,41878,0,1
52,32105,1,0
56,79746,0,0
43,114458,1,0
63,96565,0,0
31,54935,1,1
62,47784,0,0
61,46601,0,0
41,54865,0,1
58,112081,0,0
18,93701,1,0
60,33616,1,0
39,26654,0,1
40,32830,0,0
36,31205,0,1
35,57425,0,1
29,92495,0,0
45,102694,0,0
45,92355,0,0
50,50851,0,1
36,21952,0,1
45,104761,0,0
54,62405,0,0
43,20391,0,0
52,95004,1,0
51,77468,0,0
52,30091,0,0
57,45237,1,1
33,73353,0,1
55,89500,0,0
30,55682,0,1
40,64634,0,1
39,41968,0,1
33,69833,0,1
45,55205,1,1
65,91907,0,0
52,57541,0,1
62,106217,1,0
63,43285,0,1
25,118507,0,0
61,67513,0,1
39,30430,0,0
38,24033,1,1
43,34918,1,1
57,33256,0,0
38,63522,1,1
42,79353,0,1
58,46188,0,0
18,70134,0,0
23,67657,0,0
40,51088,0,1
40,29979,0,0
60,83264,0,0
60,65106,1,0
40,16595,1,1
49,47624,0,0
47,112104,0,0
30,82824,0,1
60,55431,1,0
35,109547,1,0
40,32127,0,1
32,32878,0,0
50,87480,0,1
38,75690,0,1
56,92838,0,0
40,71360,0,1
44,15207,0,0
62,16083,0,0
61,66564,0,1
35,18311,1,1
41,38135,0,0
64,72109,1,1
57,76354,0,0
59,78647,0,0
24,74301,0,1
65,77233,1,0
37,111755,0,0
44,97128,0,0
23,61212,0,0
44,104468,0,0
26,72776,0,0
62,99576,1,0
48,86386,1,0
38,66588,1,1
43,46716,1,1
57,93255,0,0
65,36777,0,0
62,64285,0,0
30,97558,0,0
40,114532,1,0
37,108481,0,0
54,43788,1,1
45,19019,1,0
34,90018,0,0
45,61873,0,1
58,99116,0,0
19,24895,0,0
42,94671,0,0
58,64013,0,1
23,74570,0,0
28,90923,1,0
55,109672,0,0
23,97895,0,0
62,62672,1,0
28,21121,0,1
31,114332,0,0
19,97445,1,0
57,82863,1,1
20,33930,1,1
52,64987,0,0
50,115787,0,0
41,50502,0,1
36,112083,1,0
35,46688,0,1
41,22304,0,1
62,19049,1,1
52,29947,1,1
18,24495,0,0
53,39707,0,0
42,113696,0,0
62,76920,1,0
60,59544,0,1
51,45706,0,1
42,115770,0,0
33,48993,1,1
51,29987,0,1
46,34089,1,0
36,80997,0,0
40,24993,0,0
36,26465,1,1
42,97071,0,0
33,47640,0,1
26,90997,0,0
18,27366,0,0
59,44895,1,1
36,16785,1,1
50,21242,0,0
51,39529,0,0
33,79399,0,1
61,21356,1,0
57,38229,0,1
35,100380,1,0
51,33220,0,0
42,40651,1,1
62,112222,1,0
23,102663,0,0
38,103198,1,0
23,76850,0,0
49,49261,0,1
58,73479,0,0
65,65700,0,0
60,105896,0,0
56,118467,0,0
48,57380,0,1
59,94833,0,0
27,119008,0,0
47,103324,0,0
35,119992,0,0
41,42011,0,1
26,63603,1,1
48,108593,0,0
32,33447,0,0
21,98940,0,0
57,101677,0,0
26,102843,0,0
62,90877,0,0
26,89678,0,0
43,79583,0,1
21,78056,0,1
34,96468,0,0
33,27017,0,1
32,113873,0,0
52,52880,0,0
22,16355,0,1
22,73936,0,1
37,79608,1,1
32,96622,1,0
35,102051,0,0
64,94756,0,0
19,62266,0,0
46,69554,0,0
30,73215,0,1
21,114138,0,0
59,75656,0,1
62,69104,0,0
27,91844,0,0
48,15969,0,1
58,113896,1,0
25,15254,0,1
20,25306,0,1
65,80516,0,0
63,108077,0,0
26,83197,0,1
47,95845,0,0
28,33223,0,0
52,86441,1,0
54,82967,0,0
59,88292,0,1
30,85889,1,0
53,65117,0,1
30,16737,1,0
29,97404,1,0
54,47476,0,1
27,39325,0,0
26,27326,1,1
24,105122,1,0
19,27911,0,0
40,44080,0,1
56,37635,0,1
57,66179,1,0
56,20213,0,0
38,72142,1,1
40,119531,1,0
46,78545,1,1
31,42940,0,1
43,63604,0,1
22,103901,0,0
48,89332,0,1
42,64119,0,1
48,97888,0,0
37,76604,0,1
61,31820,0,0
34,91502,1,0
62,82345,0,1
19,54314,0,1
42,55875,0,1
30,86041,1,0
56,111185,1,0
45,85793,0,0
59,95587,0,0
23,19909,1,1
20,107881,0,0
52,29866,0,0
35,57789,0,1
28,105404,0,0
37,109063,0,0
22,80997,0,0
36,43460,0,1
39,63500,0,1
36,83769,0,0
64,27128,0,0
33,20202,0,0
41,116243,0,0
58,111794,0,0
21,80327,0,0
32,62965,0,1
42,46238,0,1
61,94258,0,0
52,64240,0,0
31,98583,0,0
36,83837,0,0
55,69289,0,1
53,47544,0,1
24,75064,1,0
47,112119,1,0
36,108049,1,0
42,96176,0,0
33,37413,0,0
64,97341,1,0
57,100669,0,0
25,63899,0,1
35,101891,0,0
45,103765,1,0
33,84969,0,1
36,48033,0,1
59,116154,0,0
34,16378,0,0
62,21503,1,0
30,57774,0,1
24,74608,0,0
44,48617,0,1
27,19814,1,1
51,73335,1,1
53,38763,1,1
42,25000,1,1
23,95824,0,0
41,18274,1,0
35,64868,0,1
40,69232,1,1
23,29227,0,1
46,32279,0,0
42,89904,0,1
34,79940,0,1
63,57736,0,0
41,111542,0,0
28,107916,0,0
43,108504,1,0
51,24651,1,0
45,94439,1,0
20,99463,1,0
28,22771,0,0
55,93996,0,0
31,85173,0,1
43,55834,1,1
65,18553,1,1
38,49117,1,1
56,116290,1,0
47,104116,0,0
25,92058,0,0
37,77137,1,1
65,49890,0,0
49,108740,0,0
39,94428,0,0
24,23689,0,0
26,43063,1,1
62,72198,0,0
18,94598,0,0
46,16363,0,0
25,31691,0,0
21,17751,1,1
52,22782,0,0
20,98184,0,0
62,27540,0,0
57,60991,1,1
24,85875,0,1
44,107556,1,0
18,42609,0,0
44,71655,0,1
33,86384,1,0
55,78177,0,0
24,73396,0,0
61,31877,0,1
40,33405,0,1
58,63629,0,0
28,61233,0,1
59,36471,0,1
50,18302,0,0
53,94973,1,0
54,95048,0,0
58,112972,0,0
34,38511,0,1
52,20022,0,0
65,58239,0,0
22,86691,1,1
65,112016,1,0
49,74269,0,1
20,118558,0,0
64,105868,0,0
52,73398,1,0
31,76895,0,1
65,84890,0,0
48,112383,0,0
48,50284,0,1
34,63640,0,1
41,90692,1,0
40,37453,0,0
35,113225,0,0
31,104294,0,0
32,89374,0,1
32,52976,0,1
23,28725,1,1
44,89873,0,0
32,91237,0,0
53,110347,1,0
25,58043,0,0
32,119514,0,0
20,109852,0,0
64,92080,1,0
30,79990,0,1
58,102050,0,0
51,96863,0,0
41,61809,0,1
57,31705,1,0
49,78131,0,1
49,91015,1,0
47,77456,0,0
30,91859,0,0
18,93473,1,0
51,38089,0,0
32,82238,0,0
61,90940,0,0
31,114134,0,0
46,88916,0,0
51,102526,1,0
35,76396,1,1
24,113395,1,0
46,18877,1,0
48,99256,0,0
42,88212,0,0
55,46818,0,0
31,114884,1,0
25,63555,0,0
44,57368,0,1
19,63180,0,1
34,104666,0,0
54,113777,0,0
31,64421,0,1
42,41620,1,1
47,75539,0,0
46,32077,1,0
37,27663,0,0
38,98335,1,0
39,62285,0,1
52,66235,1,0
54,32619,0,1
33,84503,0,1
60,72477,1,0
34,42488,0,1
33,93747,0,0
19,36169,0,1
21,45373,0,1
38,47669,0,1
56,70277,0,1
51,87170,0,1
47,70120,0,0
23,81376,1,1
34,69235,0,1
56,49229,0,1
42,101854,0,0
22,30405,0,0
22,116776,0,0
37,30847,0,0
33,38547,1,1
58,21575,1,0
54,110659,0,0
57,19843,0,1
26,107987,0,0
22,22739,1,1
59,29852,1,0
19,66661,0,0
26,24157,0,1
60,102942,0,0
53,87968,0,1
39,33837,0,0
39,95684,0,0
39,91730,0,0
51,113127,0,0
46,29819,0,1
55,87161,1,0
63,22404,0,0
50,29674,0,0
35,91043,1,0
24,100923,0,0
18,33697,0,0
50,117927,0,0
18,100083,0,0
41,75663,0,1
21,38570,1,1
21,43037,0,0
35,110619,0,0
44,52982,1,1
60,83524,0,1
49,20156,0,1
50,53280,0,0
45,90324,0,0
59,75706,0,1
58,94721,1,0
53,99270,0,0
23,24971,0,1
33,68140,1,1
51,58408,0,0
40,67022,0,1
59,21487,1,0
41,35997,1,1
30,61456,0,1
35,92988,1,0
30,95908,0,0
54,74416,1,1
60,59767,1,1
56,93970,0,0
59,92952,0,0
34,99784,0,0
32,43194,1,1
35,48785,1,1
40,117994,0,0
47,73676,1,0
51,23373,1,1
21,45283,1,1
20,70911,1,1
24,109951,0,0
35,41414,0,1
59,29378,1,1
24,98872,1,0
57,19700,0,0
23,79143,0,0
39,78229,1,1
18,28901,1,1
21,105374,0,0
63,37597,0,0
60,48428,1,0
46,50687,1,0
38,44493,1,1
43,66224,1,1
31,46852,0,1
26,25932,1,1
64,103545,1,0
29,79202,0,1
59,48583,1,0
23,62278,1,0
37,108530,1,0
41,44865,0,1
44,27289,0,0
55,108829,0,0
25,85270,0,0
18,100549,0,0
41,50521,0,1
64,21505,0,0
24,59327,1,0
36,80519,0,1
39,85221,0,1
52,33409,0,0
47,34517,0,1
46,59533,1,0
39,45475,0,1
28,117525,0,0
37,30327,0,1
46,70344,0,1
58,18671,0,0
59,85477,0,0
51,106908,0,0
18,93002,0,0
48,65756,1,0
47,98822,0,0
65,59959,0,0
35,85124,0,1
34,43080,0,1
55,39544,0,0
31,91347,0,0
40,33733,0,0
42,69211,0,1
32,55696,0,1
63,63093,0,0
39,62042,1,1
20,68516,0,0
36,110595,0,0
61,52487,1,0
51,55849,0,0
52,29550,0,1
18,91400,0,0
38,105930,0,0
46,99597,0,0
23,64699,1,0
54,93160,0,0
18,105470,0,0
18,83897,0,1
44,28707,0,1
38,16924,0,0
33,110023,0,0
61,93183,0,0
57,112270,0,0
43,44018,1,1
33,102163,0,0
45,36031,0,0
18,80164,0,0
53,119985,0,0
27,83237,0,1
60,64573,1,0
34,31719,0,0
40,24718,0,1
24,15056,1,1
61,30352,0,1
24,62820,1,1
61,83683,0,0
32,84073,0,0
51,103348,1,0
63,15721,1,1
62,97305,0,0
21,66969,0,0
31,55194,0,1
31,61556,0,1
33,61775,1,1
24,94882,0,0
49,54883,0,0
36,25911,1,1
19,80795,1,1
27,35872,0,1
34,89327,1,0
54,88072,0,1
29,100968,1,0
23,113286,0,0
39,59537,1,1
49,100077,0,0
58,31860,0,0
37,85819,0,0
18,45743,1,1
64,57559,1,1
23,115663,0,0
36,87941,0,1
35,111717,0,0
23,47205,0,0
62,104944,0,0
50,32645,0,0
40,86859,0,0
40,86473,0,0
43,65734,1,1
30,45431,0,1
24,75914,0,1
32,32882,0,0
61,105860,0,0
44,93539,0,0
43,58346,0,1
50,105642,0,0
32,27979,0,1
53,115513,0,0
62,59828,0,0
44,22228,0,0
22,89836,0,0
19,89217,0,0
50,88803,0,0
33,85908,0,0
40,53918,1,1
55,25920,1,0
33,97392,0,0
31,42785,0,1
46,97757,0,0
43,40178,0,1
52,114490,0,0
32,86997,0,1
20,98401,1,0
40,29052,0,0
46,110906,1,0
51,87868,0,0
50,64383,0,0
58,15327,0,0
58,103301,0,0
40,85775,1,1
24,90614,0,0
20,22038,0,1
49,23048,0,0
48,109207,0,0
35,29954,0,0
60,115601,0,0
24,72541,0,0
58,60471,1,0
18,83315,0,0
31,28225,0,0
49,113077,0,0
23,100256,1,0
56,28531,0,1
27,85871,1,0
24,24530,0,1
43,74035,0,1
51,39791,0,0
47,16649,1,1
53,28472,0,0
38,83398,0,0
34,105721,0,0
50,42134,0,0
27,81453,0,0
64,27444,1,0
59,56121,1,0
29,101057,1,0
33,53217,0,1
58,37066,0,0
49,83347,0,0
32,51189,0,1
44,89826,1,0
45,78477,0,1
34,50489,1,1
63,42284,1,0
19,39698,0,1
53,58660,0,0
24,34637,0,1
30,63024,0,1
32,75405,0,1
42,76305,1,1
40,48556,0,1
39,97176,0,0
43,84561,1,0
50,112012,1,0
28,87277,1,1
27,18654,0,0
42,55428,0,1
54,116555,0,0
65,53036,0,0
60,59549,0,0
55,110379,0,0
58,80355,1,1
62,77119,0,1
41,104096,0,0
57,61257,0,1
63,30987,0,1
50,35810,0,1
34,35311,0,0
41,69478,1,1
54,49920,0,1
19,23738,0,0
49,88424,0,1
41,77232,0,1
26,20474,1,1
21,74026,0,0
34,81024,0,0
34,65974,0,1
65,39144,1,0
47,20622,0,0
57,67273,0,1
28,112366,0,0
38,117078,1,0
38,54214,1,1
35,108184,0,0
46,113233,1,0
41,72993,0,1
27,40223,0,0
62,36865,0,1
34,89108,1,0
35,78649,0,1
59,58026,1,1
65,104037,0,0
37,74207,1,1
54,41866,0,1
62,27416,0,0
35,40775,0,1
34,44080,0,1
26,85423,0,1
31,34374,0,0
46,73451,1,0
48,67599,0,0
21,97141,0,0
35,30684,0,1
37,39002,0,0
64,106551,0,0
60,37972,1,0
61,81153,0,0
26,61404,1,0
30,115874,0,0
32,21309,1,1
44,99675,0,0
32,83326,0,0
45,22826,0,0
54,27134,1,0
36,34693,0,0
43,19054,0,1
43,31090,0,0
42,104344,1,0
43,30569,0,1
43,47227,0,1
63,21508,1,0
45,31608,1,0
35,104059,1,0
49,90969,1,0
20,112475,0,0
19,39520,0,1
50,92424,0,0
59,45932,1,1
36,34734,1,1
34,84363,1,0
61,65555,0,0
50,31257,0,1
29,47194,0,0
20,111854,0,0
60,31793,0,0
43,49684,1,1
52,108550,0,0
25,68219,0,0
53,17859,0,0
24,54840,1,0
63,112392,0,0
63,74327,1,1
53,49819,0,0
33,100621,0,0
41,88750,0,1
18,116272,1,0
42,56704,0,1
27,81137,1,0
33,75379,0,1
33,39318,0,0
25,95987,0,0
46,78956,0,0
56,20274,0,0
45,33226,0,0
23,58634,1,1
33,111462,0,0
37,79501,0,1
33,34046,0,1
24,89210,0,0
58,99559,0,0
31,36910,1,0
60,26503,0,0
43,63392,1,1
43,76472,0,1
31,85904,0,0
24,104063,0,0
50,60335,0,1
43,37487,0,0
62,51593,0,0
37,90927,1,0
20,24874,1,1
21,69822,0,1
43,68948,1,1
28,18608,0,0
19,110987,0,0
31,114322,1,0
61,69501,0,0
47,68912,1,0
29,42546,0,0
43,115804,0,0
61,83203,0,1
50,77496,1,0
30,70186,0,1
31,57346,0,1
41,20230,0,0
51,40720,0,0
61,58023,0,0
43,52602,1,1
38,82082,1,0
45,30050,1,1
65,66315,1,0
53,67164,1,1
57,45134,1,0
19,30640,0,0
59,101364,0,0
26,76671,1,1
40,29284,0,1
32,75526,1,1
30,18423,0,0
40,43577,1,1
34,73900,0,1
65,99606,0,0
19,82868,0,0
37,21066,0,0
37,98576,1,0
63,119342,0,0
20,72888,1,0
29,23583,0,0
57,53057,1,1
19,37604,0,0
53,41564,0,0
31,76429,0,1
33,113600,1,0
36,103393,0,0
51,43941,0,0
61,70511,0,0
63,52962,0,0
23,53573,1,1
30,40692,0,1
53,73420,0,0
39,97415,1,0
35,50763,0,1
29,97013,1,0
47,60680,0,1
57,21393,1,0
24,48488,0,1
49,36459,1,1
65,119629,0,0
36,27554,0,0
23,52867,0,0
37,93104,0,0
44,117330,0,0
60,60015,0,1
54,20057,1,0
65,98026,0,0
24,20305,0,0
22,76276,0,0
28,47740,0,1
32,39118,0,0
20,21674,1,1
22,57331,1,0
40,105534,0,0
54,30316,0,1
26,31217,0,0
32,82541,0,1
20,29602,0,1
46,102181,1,0
23,28987,0,0
34,64915,1,1
43,28543,0,1
38,42944,0,1
25,73241,1,0
38,24144,0,1
28,53459,0,1
55,54827,0,0
25,45741,0,0
59,85015,0,1
41,84734,0,0
52,89627,0,1
31,84741,1,0
31,84177,0,1
27,18543,0,0
29,20591,0,1
55,109877,0,0
61,71395,0,0
63,75434,0,0
51,44055,0,1
58,21116,0,0
27,70485,1,1
34,81297,1,1
34,17407,0,1
20,46594,0,0
48,81421,0,0
18,112731,0,0
29,50411,0,0
56,108355,1,0
21,91661,0,0
59,102030,1,0
30,114772,0,0
51,70444,0,0
59,105121,0,0
38,102581,1,0
39,102983,0,0
21,41238,0,0
35,119627,0,0
22,56703,1,1
36,50196,1,1
19,92221,0,0
29,27738,0,1
34,30772,1,0
27,80270,1,1
51,91169,0,0
23,38492,1,1
25,69979,0,0
28,65338,0,0
29,79551,0,0
26,51855,0,0
19,21228,1,1
25,83367,0,1
28,35045,0,1
53,98668,1,0
27,91591,1,0
38,39318,0,0
37,73458,0,1
65,28795,1,1
25,100184,1,0
53,69524,1,0
46,102694,0,0
59,36747,0,1
29,103770,1,0
31,62373,1,1
65,46560,0,1
38,26282,0,1
39,48831,1,1
38,78073,0,1
61,38043,0,0
47,80322,0,0
56,67900,0,0
37,35929,0,0
41,50500,0,1
40,16872,0,0
24,52488,1,0
26,82505,1,1
18,40460,1,1
43,27155,1,0
55,26870,0,1
55,108928,0,0
61,18717,0,0
39,16374,0,1
