year,mileage,engine_size,price
2005,73353,1.3,14967.03
2008,99819,1.3,2000.0
2020,110417,1.1,21273.39
2018,81248,2.2,9825.35
2005,15964,3.9,2000.0
2008,158814,3.7,3391.57
2014,188439,5.0,15667.98
2015,194939,3.4,16240.98
2011,188811,1.4,3501.94
2008,34195,4.9,2475.01
2005,175236,3.8,2000.0
2005,148469,2.5,10606.17
2021,171119,2.0,15827.58
2014,68885,1.9,14650.59
2009,178951,4.8,13963.97
2011,12157,2.7,5642.17
2012,122445,2.9,10238.38
2006,62214,4.3,2000.0
2013,13885,4.9,29357.18
2008,107922,1.0,13049.81
2016,138090,5.0,5820.15
2015,79127,1.3,2000.0
2009,389,4.3,9588.28
2016,170731,4.8,25402.56
2008,16519,3.2,2000.0
2017,35224,3.2,4678.96
2005,57944,3.7,2000.0
2022,23497,2.4,26462.82
2008,156266,1.7,2000.0
2008,140840,1.3,2000.0
2012,159417,4.5,2000.0
2010,120784,3.2,8871.12
2008,142189,3.8,12503.63
2008,38274,2.3,11496.59
2015,188424,4.2,3084.04
2013,74931,2.4,2450.98
2018,9913,1.1,18526.93
2008,187835,2.3,2000.0
2017,139857,4.4,11988.31
2010,107101,4.5,2000.0
2017,34237,4.7,16105.09
2007,79987,3.0,8976.84
2011,181919,4.8,2000.0
2005,30964,3.0,5633.33
2015,99610,1.6,14377.5
2006,5332,3.0,2000.0
2009,26263,4.5,4558.75
2018,47554,4.1,4836.55
2017,151439,2.7,2000.0
2020,142990,1.9,16759.12
2019,107544,3.3,6634.69
2007,53480,4.7,20166.16
2010,194051,1.7,2000.0
2013,150815,4.3,2000.0
2007,71863,1.6,2000.0
2017,47354,4.7,29310.57
2017,157986,3.8,2000.0
2011,39709,1.4,17762.05
2009,67933,1.8,2000.0
2012,15698,4.7,19498.83
2012,153523,3.0,5967.71
2011,105463,2.8,6178.5
2023,143489,1.2,6620.92
2011,32954,1.3,2000.0
2008,62884,3.8,2000.0
2014,163311,4.1,19960.14
2017,67100,4.5,30279.39
2008,170653,3.0,2000.0
2023,100213,2.3,13828.86
2014,106773,3.5,26902.03
2011,148938,3.5,2000.0
2009,188128,1.1,2000.0
2007,21266,4.8,2765.19
2006,111847,3.6,2000.0
2015,173909,1.0,2000.0
2014,143724,4.8,8717.46
2017,13789,4.8,19957.48
2011,114624,4.8,2000.0
2014,143827,4.6,29255.98
2008,42608,1.7,21039.49
2020,165764,4.9,2000.0
2010,30667,4.0,35157.85
2013,68234,3.6,2000.0
2017,47929,4.8,14882.87
2011,124177,2.5,10065.31
2022,189767,4.7,20512.85
2018,80789,3.4,28501.32
2009,79671,3.3,15418.1
2017,58561,3.6,21057.41
2012,196374,4.0,2345.42
2019,82191,2.8,15204.14
2023,116011,4.9,19486.26
2013,106055,1.4,2904.84
2010,15117,4.7,14888.6
2018,84872,3.6,20348.15
2014,16714,4.6,15488.07
2013,169711,2.5,2000.0
2021,183781,4.3,41953.32
2017,141931,3.5,8067.15
2021,198435,4.3,2000.0
2023,141099,2.3,14279.83
2017,89869,4.7,14161.54
2013,111452,4.7,20137.52
2005,130041,2.9,2000.0
2005,7184,2.6,15107.19
2009,155328,3.3,7033.93
2012,48339,1.8,9917.15
2022,44896,3.0,20658.88
2008,18557,4.6,14019.87
2005,161589,2.5,2000.0
2019,102013,3.9,4818.52
2008,196737,3.5,18811.0
2013,55039,2.0,22080.64
2014,198166,3.1,2000.0
2019,85120,4.4,7381.17
2007,144907,3.2,2000.0
2006,36492,3.8,2000.0
2009,52685,4.1,27979.33
2005,119753,1.2,21433.3
2015,124683,1.2,2000.0
2016,4693,1.5,4705.37
2007,48401,1.7,2000.0
2020,156262,4.2,9192.29
2018,126290,2.7,6812.33
2016,163677,1.7,24518.24
2020,152718,3.1,4153.27
2012,176550,4.1,2380.04
2021,26957,1.6,10263.64
2021,116552,2.4,2000.0
2011,190368,1.8,2000.0
2019,110423,3.6,16285.76
2013,170247,1.5,16069.14
2008,37010,4.1,16139.9
2012,10251,1.8,8006.82
2014,22343,1.2,10448.06
2019,87943,4.6,2000.0
2022,71734,2.3,23674.27
2018,96485,3.0,14562.53
2009,114643,1.4,2000.0
2013,177273,2.9,11003.5
2017,34385,1.9,11897.71
2023,38848,4.4,12699.75
2015,110538,3.9,9723.41
2016,112174,3.7,20031.56
2007,132971,4.1,21158.49
2006,100338,2.2,8105.02
2019,13983,2.8,23949.4
2009,22706,1.3,2000.0
2011,20357,1.3,2000.0
2008,27528,2.3,22218.89
2009,29223,4.3,29426.27
2020,49877,3.4,8943.36
2019,44487,2.7,14037.38
2020,114167,4.9,41637.73
2008,139103,2.8,2000.0
2010,156825,2.9,37375.3
2022,94197,5.0,5233.33
2007,77137,1.5,2000.0
2009,10675,2.0,2000.0
2006,170379,2.8,13812.69
2020,45221,3.3,9139.75
2010,159171,1.6,13982.51
2019,89020,2.3,7591.33
2022,50711,1.9,19227.86
2010,180173,4.4,16482.6
2017,147856,4.3,27482.5
2017,36978,2.0,14842.53
2005,29022,2.7,16606.4
2020,85251,3.6,18958.41
2008,37739,1.2,2000.0
2021,83169,4.5,30655.42
2022,4226,3.0,15113.59
2020,153863,1.9,7443.08
2005,100258,2.6,2000.0
2010,88897,4.6,2000.0
2015,106844,1.1,2000.0
2010,43478,1.6,8235.89
2021,188576,1.8,6315.82
2008,41073,1.2,10067.75
2018,6161,1.9,8521.55
2018,97465,4.3,12660.66
2012,38229,3.1,27593.85
2006,1628,3.4,21556.16
2009,73516,1.6,11615.67
2008,102542,2.1,2000.0
2014,162446,4.7,8766.54
2007,46892,1.8,4402.97
2020,77411,4.6,21383.21
2014,22980,3.7,19432.49
2019,165835,3.0,14796.72
2008,141373,1.7,2000.0
2005,197203,3.7,2000.0
2019,50451,4.5,18096.19
2014,126630,1.6,6994.06
2022,21798,1.0,13329.9
2020,189568,4.0,32158.52
2013,192875,3.4,2000.0
2023,101320,3.0,21450.79
2021,9589,2.8,20919.91
2014,111251,3.0,2000.0
2023,80633,2.5,21626.86
2012,107656,1.3,18816.0
2023,48222,4.1,17793.33
2009,6381,2.9,3565.72
2006,90907,4.3,2000.0
2019,56615,4.9,21516.67
2021,161660,1.7,11092.22
2014,68453,4.2,16960.71
2006,27115,4.9,5865.45
2013,4353,3.9,31437.7
2006,76162,2.0,2000.0
2022,69901,4.6,16119.72
2016,26576,4.2,22323.48
2019,113506,2.8,2000.0
2010,85038,3.3,11833.52
2022,154205,3.9,9020.36
2017,43701,1.5,14003.95
2008,91837,4.7,2000.0
2016,124390,4.9,29264.75
2013,173618,2.3,19049.06
2006,83661,3.9,2000.0
2020,180015,2.7,18972.75
2005,199066,1.1,2000.0
2008,27468,4.8,2000.0
2019,124854,1.6,22587.57
2005,194684,1.3,2000.0
2019,39123,4.3,22670.41
2007,72599,1.1,16042.97
2017,137075,3.8,13815.04
2022,142096,4.7,2000.0
2017,17173,2.6,14798.68
2014,137530,1.3,2000.0
2011,61194,1.9,2000.0
2012,121110,4.8,8464.73
2005,53621,2.9,7941.13
2022,64213,3.2,17233.72
2016,105959,1.6,22769.91
2022,133181,4.7,15762.74
2016,121710,3.1,2000.0
2013,144437,3.1,10239.79
2006,182609,3.3,2000.0
2018,29145,4.1,24343.97
2008,77935,1.8,4622.66
2019,70621,4.8,9687.37
2021,154892,1.7,19347.5
2023,80195,1.8,2000.0
2010,164458,1.0,2000.0
2013,21274,1.1,16692.48
2021,140146,2.7,10579.71
2019,198311,1.7,6704.85
2009,106057,1.8,6425.24
2022,10987,5.0,26818.23
2008,128603,4.7,11617.46
2006,160852,2.3,2000.0
2023,182643,2.4,9202.32
2009,62538,2.2,11641.11
2008,127571,4.5,2000.0
2009,110324,1.4,7094.62
2023,88291,3.3,4795.9
2017,64082,1.7,13874.1
2020,141299,4.0,21216.92
2016,169998,3.5,12785.99
2013,7148,2.6,11518.11
2020,166700,1.4,6742.41
2018,30900,4.1,22964.44
2005,11771,1.3,2000.0
2008,198993,2.1,2000.0
2013,66461,2.0,11080.68
2023,38989,3.3,7483.41
2018,32996,3.1,11313.86
2016,181992,2.1,2000.0
2008,26997,2.7,2000.0
2011,29488,2.7,17953.59
2021,109752,3.3,7356.64
2005,22975,4.6,2000.0
2018,37310,1.6,15053.47
2019,64254,3.2,19988.96
2016,93264,1.1,16833.65
2016,103197,3.8,7276.72
2010,25809,3.6,14581.23
2017,105730,3.8,11817.34
2020,43995,2.9,14610.78
2018,199204,1.7,2000.0
2011,124189,2.8,2000.0
2020,57812,1.1,13445.86
2013,59760,2.5,21038.1
2018,126675,4.4,18028.78
2011,104419,2.4,2000.0
2016,17507,3.4,4433.66
2007,34388,2.0,2000.0
2018,191447,1.5,23954.79
2023,62164,3.1,28190.65
2015,85894,1.1,2769.85
2009,57095,4.6,8554.18
2017,183253,4.1,8553.02
2014,80469,5.0,29515.69
2011,177726,5.0,5193.86
2021,99774,3.9,23302.62
2020,113855,4.1,11738.63
2012,76189,3.1,7535.97
2021,115964,1.9,2000.0
2017,146372,4.2,2000.0
2015,160304,2.1,2000.0
2022,140920,3.6,6882.77
2009,199718,3.9,27688.34
2010,102945,3.3,2000.0
2018,193289,3.7,2411.77
2016,7176,2.2,8322.14
2008,73915,4.0,2000.0
2011,45663,4.8,18402.76
2015,6788,2.9,2000.0
2006,193186,1.5,2000.0
2008,6282,3.5,24798.43
2011,112218,2.4,2000.0
2005,5375,2.7,22225.41
2019,163475,1.6,2000.0
2012,18610,3.5,18543.98
2009,118781,4.1,2000.0
2018,125194,4.1,9071.85
2022,132412,5.0,16971.59
2007,172710,1.8,2000.0
2006,73519,4.7,8783.57
2020,107345,3.9,5555.59
2018,179483,3.8,11089.05
2020,32088,3.7,18957.67
2015,111318,3.2,8498.9
2021,158432,2.5,36812.36
2007,74063,4.8,9420.68
2009,90915,1.6,2000.0
2007,62294,1.7,10016.57
2019,46661,1.1,5826.27
2009,74090,4.0,11661.48
2007,149477,4.6,19349.79
2010,46185,1.7,2000.0
2018,68105,1.1,2000.0
2006,89301,2.0,2000.0
2022,93142,4.5,8280.24
2010,178692,1.1,2000.0
2009,11578,1.4,3718.95
2018,189320,1.1,5026.37
2021,104358,4.8,2000.0
2015,179952,1.5,16285.14
2005,30202,4.6,12924.64
2014,79963,2.9,15473.95
2013,24381,2.6,9661.64
2016,194392,2.7,6152.22
2005,168298,2.7,2000.0
2022,84005,2.4,2000.0
2016,128730,4.2,6234.05
2006,150167,3.0,3270.31
2005,39615,5.0,14694.08
2005,183928,3.1,2000.0
2005,162282,4.3,2000.0
2016,5802,4.0,24326.29
2011,103533,2.6,12321.33
2008,114831,4.2,8118.66
2008,11841,1.6,12041.15
2019,101572,1.8,33847.34
2005,64660,3.5,14108.4
2010,112187,3.8,2507.88
2018,100489,3.6,6286.33
2018,18921,3.0,15880.4
2014,178577,1.6,23121.02
2011,137817,2.5,2000.0
2016,31443,3.4,12672.48
2023,15016,1.9,10179.52
2013,78755,3.6,18748.05
2007,113264,1.9,3263.75
2008,29012,1.4,2000.0
2017,87617,2.3,28614.08
2014,196909,2.1,2000.0
2018,149621,4.2,2000.0
2010,100064,2.9,2000.0
2012,77974,1.3,2000.0
2023,166494,4.3,5880.06
2014,21251,2.1,8032.27
2009,161538,3.3,9463.49
2009,37860,3.2,2000.0
2009,137652,4.9,3314.49
2013,48201,2.0,2000.0
2013,188777,1.6,4176.4
2019,77919,2.0,18873.75
2013,94499,3.3,2000.0
2018,146608,1.9,19832.62
2010,69936,2.4,6398.81
2012,51922,3.6,2000.0
2006,25344,1.5,6067.49
2009,123865,4.8,16339.28
2021,113581,3.1,16489.77
2014,163645,2.9,2000.0
2018,24780,2.5,2000.0
2022,58210,2.0,38869.67
2005,185334,2.9,2000.0
2006,191041,2.9,2000.0
2008,661,1.2,2000.0
2017,66214,4.4,21461.76
2020,164139,4.3,2000.0
2009,57146,2.8,12411.62
2014,52452,2.3,16215.91
2021,44505,3.0,8412.17
2015,154779,1.9,2000.0
2009,116953,1.0,12168.93
2019,102594,2.4,6616.55
2008,5647,1.1,2000.0
2011,145136,1.2,2000.0
2014,57083,1.1,18961.58
2008,105010,4.5,28743.26
2009,176483,1.6,2000.0
2009,186907,2.0,5033.8
2015,162267,3.0,25765.2
2023,28979,3.1,4517.1
2009,170611,1.5,5144.43
2012,188824,4.6,2000.0
2011,155064,1.9,16890.19
2012,33288,4.8,2000.0
2017,136714,2.0,5143.02
2009,190948,1.0,2000.0
2022,46698,4.9,19684.44
2013,3884,2.9,22394.13
2006,116564,4.5,2000.0
2020,179457,3.9,2729.55
2018,35509,1.7,18227.53
2021,31649,4.4,3576.87
2010,167372,1.2,2000.0
2007,96068,3.0,2000.0
2021,98954,2.0,29136.25
2017,11036,2.4,17297.45
2010,198766,4.0,2000.0
2012,84571,3.7,6070.66
2010,9747,2.8,23343.61
2020,46692,1.2,7884.57
2010,171302,1.2,2000.0
2021,56777,3.8,9656.83
2007,62108,4.8,20261.83
2016,170878,4.4,15366.9
2010,107008,1.5,6933.78
2011,50387,1.5,5184.87
2015,192896,3.4,2000.0
2013,136590,3.6,2000.0
2020,181422,3.5,3240.38
2009,6277,4.5,2000.0
2019,75877,1.9,8139.1
2008,117120,1.7,4027.97
2009,178630,4.7,11562.64
2011,23613,3.9,29466.49
2007,132031,3.8,2000.0
2008,52100,2.3,3186.38
2019,180789,3.5,14156.42
2006,137008,3.9,2000.0
2009,159750,3.4,2000.0
2011,154114,3.9,6632.84
2021,142714,3.4,2000.0
2012,106940,4.9,2398.24
2013,19923,3.0,2205.4
2014,182932,1.0,2000.0
2015,9227,1.7,18224.51
2005,68580,4.9,5417.61
2019,113767,2.9,25021.57
2012,122478,1.5,2000.0
2023,99590,1.6,5825.78
2016,75186,1.1,3400.09
2010,141484,1.9,2000.0
2014,99934,4.9,5090.96
2009,162112,2.3,2000.0
2011,85947,2.0,2826.31
2011,179914,3.7,2000.0
2013,19500,3.7,11660.54
2019,169505,4.9,6627.2
2010,93066,3.9,14964.15
2020,13024,1.4,18217.39
2011,29088,4.9,8306.38
2019,153900,4.0,19857.04
2006,168039,2.0,2000.0
2012,119770,2.0,16370.11
2016,180557,4.8,7469.94
2015,127393,1.8,2848.81
2010,42440,1.9,10254.36
2017,98739,2.4,13390.38
2020,88797,3.7,22697.96
2012,196650,2.7,2000.0
2021,178385,2.2,12951.23
2017,128848,2.1,11112.68
2008,17349,1.5,2000.0
2014,131287,3.2,9713.92
2020,142499,2.1,2000.0
2021,20704,2.3,29568.28
2012,161504,1.0,2000.0
2015,128245,3.1,21678.46
2009,133777,3.8,7444.87
2020,81598,4.7,20612.17
2012,41732,1.8,16465.92
2020,151567,4.7,5889.79
2008,130241,2.4,2000.0
2010,31233,4.2,14942.04
2012,121124,4.6,2000.0
2013,93267,4.8,6437.5
2017,73658,2.3,2000.0
2021,126160,2.0,4137.73
2013,73785,2.8,14764.55
2017,160728,3.2,17229.95
2013,136018,3.8,2000.0
2010,161279,3.8,2000.0
2014,4743,1.5,13881.73
2009,149299,3.4,2000.0
2011,120138,1.7,2000.0
2015,49612,3.8,11131.55
2013,74696,4.9,16702.87
2014,32068,4.1,13991.43
2015,144593,3.8,8180.65
2007,184039,1.3,2000.0
2012,138364,1.7,2000.0
2021,7629,2.4,22189.84
2011,131361,4.7,4003.56
2016,93397,2.3,2000.0
2020,15791,4.3,12410.25
2019,173152,1.4,3047.26
2017,64407,3.6,9468.17
2022,88312,4.1,11951.26
2022,163318,3.2,2000.0
2009,25308,4.1,24735.9
2018,121356,3.9,11666.81
2015,151032,2.9,3804.62
2007,122673,4.5,11503.22
2021,80986,2.4,2000.0
2016,105152,2.7,8992.55
2007,170755,3.2,2000.0
2006,176703,1.5,2000.0
2008,4937,3.1,15234.41
2022,76519,2.3,12600.95
2018,141302,2.0,2000.0
2012,96422,3.3,18534.1
2006,31994,2.3,2000.0
2023,142782,4.4,15417.55
2014,129272,2.6,4494.96
2009,192851,2.7,2000.0
2015,44477,4.9,4034.14
2013,31881,2.4,14185.49
2020,194976,1.5,7963.41
2009,122822,4.5,2000.0
2019,178601,4.7,30022.29
2018,189483,1.9,2000.0
2013,128941,4.5,6890.82
2009,4437,3.0,2000.0
2019,69456,1.2,20363.08
2013,145785,3.2,2000.0
2008,66663,4.4,2000.0
2008,55753,2.6,2000.0
2011,74718,3.2,5081.64
2019,85406,1.6,19970.66
2021,64388,4.4,11543.16
2022,37495,1.4,2000.0
2011,173457,1.4,2000.0
2023,136581,4.7,30445.52
2014,157105,4.5,2000.0
2017,167294,3.3,2000.0
2006,50203,1.4,23090.52
2015,30487,3.2,6031.72
2009,194500,4.7,18330.75
2010,117275,3.4,2000.0
2007,150713,1.8,2000.0
2005,195729,4.6,2000.0
2007,4867,4.5,24134.85
2007,74599,3.2,2000.0
2008,55984,4.4,3995.21
2011,155753,1.2,12727.61
2019,47455,2.8,21895.96
2015,61138,1.7,3262.33
2022,118108,4.4,17717.55
2016,153056,4.9,7231.5
2008,195393,4.7,2000.0
2015,175626,3.0,3460.82
2010,81774,3.0,2000.0
2023,8182,4.6,18944.12
2022,98272,3.9,13373.8
2019,9192,1.3,20651.0
2007,77159,1.5,2000.0
2021,40256,4.8,10177.42
2005,5097,2.5,2000.0
2006,167952,1.7,2000.0
2023,116081,3.9,5531.7
2013,67407,4.5,2000.0
2012,148545,1.8,3709.24
2016,78709,2.0,27403.7
2019,160880,4.6,9320.16
2011,147075,1.1,2794.08
2020,118854,4.6,2000.0
2011,178076,1.2,2000.0
2016,27708,1.4,27209.38
2021,37307,4.4,18310.29
2015,199923,2.0,2000.0
2008,184116,1.9,3244.78
2023,43524,4.4,20113.19
2006,66929,3.2,2000.0
2006,63804,2.4,2000.0
2021,27668,3.9,10338.82
2013,10937,4.2,33146.83
2005,17104,4.5,7878.79
2014,4326,1.5,15893.75
2019,69133,3.3,13010.74
2019,37727,3.7,9147.97
2006,40526,1.5,2000.0
2018,28341,3.4,30876.9
2008,60493,1.1,19704.22
2022,65295,2.4,14981.93
2013,152320,1.7,2000.0
2006,154129,3.2,2000.0
2006,111833,1.8,3806.08
2022,32700,4.2,30200.16
2021,6243,1.5,9460.37
2013,39060,4.0,17781.1
2012,81280,1.4,8432.12
2006,130202,2.8,2000.0
2006,24970,3.8,31544.99
2009,375,1.6,15100.24
2016,104050,4.0,17062.21
2020,152333,4.8,24054.82
2018,149595,2.5,13368.71
2006,174490,1.0,2000.0
2012,174711,2.9,2000.0
2008,153618,4.6,2000.0
2013,177687,3.7,2000.0
2023,92312,3.8,21000.12
2006,161643,4.2,2000.0
2020,90524,4.6,8517.93
2015,137417,1.5,6067.05
2012,186354,3.4,7077.89
2016,80010,4.6,16825.94
2007,63255,4.1,21817.99
2017,178199,2.0,2000.0
2006,38923,4.5,6183.22
2017,88198,2.2,9663.33
2012,15271,2.6,8164.49
2019,129104,1.7,2000.0
2013,148834,4.5,21567.69
2015,115781,1.4,11431.64
2007,62030,5.0,28240.07
2011,23519,2.3,7204.87
2018,131782,3.8,2000.0
2019,28026,1.5,28098.49
2013,89381,3.0,7159.0
2015,118174,1.2,2000.0
2011,4892,4.5,7540.13
2016,118187,2.8,19153.35
2023,35995,4.0,14053.86
2022,148186,4.6,5674.92
2017,128835,1.3,29105.96
2015,88340,3.0,25976.26
2005,105736,1.8,2000.0
2010,170032,1.3,2000.0
2006,125220,3.5,2000.0
2017,187412,1.5,6079.19
2017,17851,3.0,10332.94
2023,34326,1.8,21189.18
2013,43479,1.8,2942.7
2023,38025,3.1,31945.15
2005,23365,3.2,7977.27
2012,71060,1.0,2000.0
2018,110948,3.0,2000.0
2020,172572,3.7,7187.41
2008,68410,3.7,23335.75
2022,189351,4.4,27324.21
2018,106325,4.6,2000.0
2013,126526,3.5,2000.0
2019,72493,2.9,2655.71
2007,19076,1.8,18310.31
2008,11261,1.5,2000.0
2022,169064,3.4,17129.0
2018,193134,4.8,7891.9
2019,158546,2.1,7377.32
2012,78247,1.4,2000.0
2014,39534,2.7,19670.76
2016,10090,1.0,25885.71
2013,194390,3.2,4639.22
2012,32771,1.2,5886.82
2021,78292,4.7,5929.06
2013,70295,4.5,20079.17
2017,93737,1.5,2000.0
2018,168473,1.6,2000.0
2009,138433,4.8,4435.2
2013,51559,4.3,7636.62
2020,133639,4.8,12281.9
2023,189512,2.3,5198.94
2011,75713,1.4,2000.0
2016,35917,3.5,9288.95
2006,155283,4.9,2000.0
2022,105142,1.5,20112.48
2022,197965,4.3,3045.32
2020,88148,2.4,9055.51
2015,87535,1.5,12102.14
2006,122958,2.8,3559.26
2018,157222,3.0,15218.85
2008,122161,1.0,5539.58
2011,194579,2.9,2000.0
2006,1605,3.6,5156.32
2018,110747,4.1,18696.54
2011,72820,1.4,2000.0
2013,185199,4.5,8194.19
2012,54721,1.7,22388.75
2013,180251,3.6,2000.0
2011,46029,3.2,28373.25
2023,17736,4.5,40232.26
2021,134806,1.2,25554.79
2017,7531,1.8,17237.15
2015,33186,1.5,3135.5
2022,45077,2.3,15816.73
2021,41220,2.4,9425.01
2020,84027,1.4,39803.34
2014,175016,3.1,4183.19
2008,193948,1.5,2000.0
2008,71842,1.3,2000.0
2015,48241,1.1,17755.61
2012,194913,4.7,2000.0
2013,135363,2.6,2000.0
2020,80496,2.1,21336.31
2014,74632,2.9,2000.0
2013,100530,1.6,9438.84
2007,40428,2.6,2000.0
2006,12612,1.8,8718.6
2013,188983,2.2,7481.03
2017,58269,4.7,8858.25
2010,158886,1.6,2000.0
2008,56673,2.9,2000.0
2018,77207,3.6,21610.42
2015,50767,4.7,9570.13
2006,198457,4.7,2000.0
2007,47901,2.0,13931.21
2009,34711,4.8,22360.57
2011,51522,2.3,3213.86
2015,171548,4.6,2000.0
2016,106537,1.4,2000.0
2015,143933,1.8,13644.97
2023,24218,1.3,3231.99
2017,198428,2.2,5497.62
2008,128449,4.5,8137.26
2018,8632,1.6,19085.76
2016,29884,1.9,11440.44
2006,47388,1.9,2000.0
2012,41063,2.1,2000.0
2023,197176,1.1,7079.57
2017,131382,2.7,7849.38
2005,34675,4.9,2000.0
2009,9899,2.8,2000.0
2015,116379,4.3,18404.27
2015,105636,3.3,10707.51
2017,4502,1.1,8027.09
2006,148036,3.3,10104.28
2023,51167,4.8,12798.38
2020,187867,3.2,5197.61
2009,128057,3.1,2000.0
2018,72398,3.7,7453.64
2023,4055,4.5,35143.45
2009,149316,3.3,2000.0
2013,11876,2.6,15862.3
2016,105722,1.1,6832.6
2020,199899,1.4,2000.0
2023,158879,3.6,26698.77
2019,123066,3.5,2000.0
2021,199551,2.0,2000.0
2019,12219,3.9,24017.49
2007,108118,2.1,2855.23
2021,182735,2.2,8024.37
2017,158025,1.2,9185.02
2013,186716,3.2,2000.0
2017,154099,2.2,5954.93
2020,149346,4.3,22189.15
2023,94697,4.2,7263.73
2018,48108,1.5,5001.37
2012,74007,1.6,7624.4
2023,33622,2.3,2000.0
2007,96066,3.3,7689.22
2022,29676,2.4,27345.56
2020,16781,2.4,2000.0
2018,80963,1.6,2000.0
2020,160171,2.3,6372.11
2021,3503,2.9,4630.12
2015,32617,4.9,10781.76
2017,151926,4.4,8387.12
2015,77599,4.2,16371.07
2008,154615,3.2,2000.0
2018,52947,2.4,27181.91
2009,33399,4.4,3640.49
2008,81808,2.4,2000.0
2005,117724,3.4,2000.0
2018,12984,2.0,20787.37
2011,62886,4.1,25869.01
2014,927,3.1,7993.47
2006,194499,4.6,2000.0
2014,59371,3.3,3163.14
2007,91777,1.7,2000.0
2012,106573,5.0,12865.96
2014,93353,3.0,33231.01
2012,148517,2.0,7067.77
2018,105014,2.3,4850.97
2022,146358,1.5,6069.67
2013,199969,1.3,2000.0
2013,94378,2.8,12585.86
2008,21121,4.8,10598.74
2007,50851,1.5,3637.98
2018,114979,4.6,2000.0
2018,16964,4.2,16081.07
2020,4200,4.2,18357.37
2009,197487,3.8,9364.89
2019,198090,3.4,2000.0
2013,97130,1.5,2000.0
2011,141559,3.3,2000.0
2017,138142,2.4,21535.14
2012,159092,1.4,11204.55
2016,124009,4.2,13963.88
2008,71516,3.2,13145.42
2020,102229,4.0,6920.28
2010,43952,2.9,9725.88
2009,198727,3.2,5011.53
2005,62959,3.8,2000.0
2018,122040,2.0,2000.0
2013,155781,4.4,9378.46
2022,68781,2.7,8804.69
2010,26392,3.8,11265.2
2019,188001,2.3,8210.83
2020,37256,3.8,8093.08
2012,101439,1.2,2000.0
2023,31715,4.7,19025.54
2009,119198,4.1,10590.45
2018,6546,3.7,17752.0
2011,132208,2.3,2000.0
2008,88128,4.4,8937.76
2005,149207,4.1,2000.0
2008,39312,2.8,4130.45
2018,171427,1.8,5901.03
2020,79756,1.7,2000.0
2011,15448,3.0,2000.0
2014,113398,4.1,2000.0
2014,43851,3.9,13579.44
2008,80532,3.0,13152.56
2016,39268,1.8,7318.62
2010,37741,2.0,8389.3
2017,148207,1.2,7058.16
2005,748,1.7,2000.0
2012,82186,1.1,7209.54
2020,130895,3.7,5128.6
2009,110997,3.4,28815.0
2011,42148,5.0,19424.33
2007,22297,4.1,2000.0
2006,63160,2.0,2000.0
2006,39577,3.8,9215.92
2014,167017,1.0,8387.25
2013,52372,4.9,33109.38
2022,54681,3.5,8694.97
2010,158478,1.5,9350.26
2010,148158,3.0,2460.5
2014,9890,4.8,11110.55
2013,113546,4.4,7088.08
2013,32968,2.2,24654.75
2007,193129,2.6,2000.0
2016,159446,4.4,2000.0
2015,147267,4.6,2000.0
2018,47323,4.7,5694.32
2023,78680,4.8,24554.34
2014,167381,3.0,24908.03
2023,72691,4.4,8012.93
2009,75737,2.4,2000.0
2013,134577,4.4,2317.24
2005,60444,2.4,7937.24
2019,167999,3.4,2000.0
2008,7080,2.9,14808.52
2011,144479,4.6,8242.56
2010,159385,1.3,2000.0
2019,72189,4.8,26650.77
2010,62803,2.8,4943.94
2011,124591,2.9,8716.09
2007,176378,4.3,14608.73
2017,126230,3.7,2063.35
2006,45094,4.8,26919.06
2007,147524,3.2,20502.25
2017,11383,3.2,40371.03
2013,189525,4.9,10444.78
2023,55472,4.7,27885.89
2022,134090,1.8,13317.95
2009,2653,2.2,9418.0
2014,63568,3.5,20670.73
2018,24916,4.8,4681.18
2021,139684,3.3,11902.91
2007,84195,3.9,2000.0
2011,98776,1.4,2000.0
2013,81535,3.1,14091.12
2009,153385,1.6,3265.16
2008,112829,2.0,2000.0
2007,111458,1.7,10483.69
2017,185989,1.7,10327.96
2013,127956,5.0,5011.47
2011,165927,2.2,2000.0
2012,40585,3.3,17336.33
2014,159006,1.1,6637.78
2005,24569,4.2,11976.1
2005,151325,3.7,2000.0
2023,97202,1.9,9025.5
2006,54868,1.1,14835.57
2016,157091,2.1,2000.0
2017,7996,3.5,12765.64
2018,30437,1.1,2000.0
2009,64802,1.3,2000.0
2007,19771,2.6,9835.95
2021,190239,1.7,22765.88
2005,50009,3.5,12397.86
2018,131203,1.7,8746.76
2010,19299,5.0,9769.45
2021,165871,2.7,2000.0
2008,34693,1.6,12181.07
2010,165841,1.3,21357.01
2005,135449,2.7,2000.0
2013,23019,4.2,14920.66
2008,157975,2.8,6166.83
2013,11763,1.6,2362.63
2013,5494,3.0,7289.85
2017,11563,2.3,37735.49
2021,33433,3.0,21331.32
2007,29994,2.6,8183.35
2010,88618,3.6,2000.0
2019,120129,4.2,9504.85
2018,62573,4.5,22473.73
2017,18030,4.0,24508.23
2013,78294,2.4,2000.0
2019,61952,2.8,2000.0
2018,185823,3.6,2000.0
2008,1163,1.9,2000.0
2015,199533,3.8,3144.74
2006,23217,3.6,2000.0
2020,155127,3.6,4304.8
2023,79931,2.3,9298.99
2020,79030,3.4,21591.58
2011,160162,1.8,2000.0
2015,37820,1.8,6257.3
2016,104217,4.1,4601.14
